Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CLE;0,585;112,6;110,2;1,98;11;20;6;15;5;8;0,468;0,5853658536585366;0,5167173252279635;0,46788990825688076;0,35294117647058826;0,3181818181818182;26,46153846153846;1;0;1;1;0;0;2;0;0;2;0;0;1;0;0;3;0;1;1;0;0;0;0;0;1;0;1;1;1;1;2;0;0;2;0;0;2;0;1;1;0;0;1;0;0;2;0;1;1;0;1;1;2,41;116,21;113,8;2,41;1,98;115,88;113,91;1,97;13;18;7;13;15;18;7;15
PHI;0,573;114,6;111,5;2,51;12;15;8;11;1;6;0,581;0,573170731707317;0,573170731707317;0,5805084745762712;0,3333333333333333;0,574468085106383;27,705882352941178;2;1;1;2;0;0;1;0;1;1;1;1;2;0;0;0;0;0;1;0;0;0;1;1;2;0;1;2;0;1;1;0;0;2;1;1;1;0;0;2;1;1;1;0;0;2;1;1;1;1;1;2;3,05;117,79;114,76;3,02;2,51;117,5;115,01;2,49;9;13;11;9;11;14;11;11
ORL;0,573;110,5;108,4;1,48;13;24;3;16;3;3;0,419;0,573170731707317;0,4186991869918699;0,4186991869918699;0,42857142857142855;0,42857142857142855;24,571428571428573;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;1;2,02;114,36;112,26;2,1;1,48;113,95;112,4;1,55;15;22;2;14;16;23;2;16
IND;0,573;123,3;120,2;2,75;14;1;25;10;7;22;0,532;0,573170731707317;0,5017421602787456;0,5324675324675324;0,5;0,47333333333333333;24,928571428571427;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;1;5;0;0;1;0;0;3;0;1;1;0;1;1;0;0;0;3,05;121,85;118,85;2,99;2,75;121,73;119,03;2,7;9;2;24;10;10;2;24;10
LAL;0,573;118,0;117,4;1,07;15;6;21;19;2;2;0,549;0,573170731707317;0,5487804878048781;0,5487804878048781;0,42857142857142855;0,42857142857142855;26,454545454545453;2;0;0;2;0;1;2;1;1;1;0;1;2;1;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;0;1;1;0;2;2;0;1;2;0;0;1;0;2;2;0;1;2;0;0;1;0,6;116,69;116,21;0,47;1,07;117,0;116,04;0,95;19;15;16;19;19;15;16;19
GSW;0,561;117,8;115,2;2,77;16;8;16;9;10;10;0,654;0,5609756097560976;0,6544766708701135;0,6544766708701135;0,7071428571428572;0,7071428571428572;27,846153846153847;1;0;0;1;0;0;2;0;0;0;0;0;1;1;1;2;1;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;2,61;118,67;115,95;2,72;2,77;118,76;115,89;2,87;12;9;14;11;9;9;15;9
MIA;0,561;110,1;108,4;1,1;17;26;3;18;16;16;0,587;0,5609756097560976;0,5873140172278778;0,5873140172278778;0,582010582010582;0,582010582010582;27,857142857142858;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;3;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;2;0;0;0;1,76;114,95;113,31;1,64;1,1;114,55;113,57;0,98;16;21;5;17;18;21;5;18
SAC;0,561;116,6;114,8;2,29;18;9;15;14;2;10;0,607;0,5609756097560976;0,573170731707317;0,6066024759284732;0,42857142857142855;0,5555555555555556;26,928571428571427;0;0;1;1;0;1;1;1;1;1;0;1;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;2;0;1;1;0;1;1;1,74;117,68;116,01;1,67;2,29;117,91;115,68;2,23;17;14;15;16;14;13;13;13
HOU;0,5;114,3;113,2;1,24;19;16;12;17;1;2;0,561;0,5;0,5;0,5609756097560976;-1,0;0,5833333333333334;25,916666666666668;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;1,12;115,34;114,22;1,12;1,24;115,4;114,17;1,23;18;20;10;18;17;20;8;17
CHI;0,476;112,3;113,7;-1,77;20;22;14;20;4;9;0,556;0,47560975609756095;0,49056603773584906;0,5557103064066853;0,2;0,41304347826086957;26,75;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1,44;115,83;117,46;-1,64;-1,77;115,71;117,66;-1,95;20;19;22;20;20;19;22;20
ATL;0,439;118,3;120,5;-2,38;21;5;26;21;2;10;0,566;0,43902439024390244;0,44660194174757284;0,5656292286874154;0,3333333333333333;0,40350877192982454;26,75;1;0;0;1;1;1;2;0;1;2;0;0;1;0;0;1;0;1;2;0;0;1;0;1;1;0;1;1;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2,18;118,16;120,25;-2,09;-2,38;118,16;120,45;-2,29;21;12;28;21;21;12;28;21
BRK;0,39;110,4;113,3;-3,02;22;25;13;22;1;1;0,393;0,39285714285714285;0,39285714285714285;0,39285714285714285;-1,0;-1,0;25,75;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2,89;114,14;117,13;-2,99;-3,02;114,06;117,16;-3,11;22;23;20;22;22;22;21;22
UTA;0,378;115,7;120,5;-4,22;23;11;26;23;2;2;0,415;0,3780487804878049;0,4146341463414634;0,4146341463414634;-1,0;-1,0;24,933333333333334;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-4,89;116,38;121,39;-5,01;-4,22;116,85;121,18;-4,33;23;17;30;23;23;16;30;23
MEM;0,329;105,8;112,8;-6,57;24;30;11;26;5;5;0,527;0,32926829268292684;0,5268542199488491;0,5268542199488491;0,391304347826087;0,391304347826087;23,666666666666668;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;2;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-7,0;108,12;115,3;-7,18;-6,57;108,28;115,02;-6,74;26;30;12;26;26;30;12;26
TOR;0,305;112,4;118,8;-6,45;25;21;23;25;1;1;0,305;0,3048780487804878;0,3048780487804878;0,3048780487804878;-1,0;-1,0;25,76923076923077;1;0;0;0;0;0;3;0;0;2;0;0;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-6,44;113,14;119,68;-6,54;-6,45;113,04;119,57;-6,54;24;24;26;25;25;24;26;25
SAS;0,268;112,1;118,6;-5,8;26;23;22;24;28;28;0,628;0,2682926829268293;0,6283386147578089;0,6283386147578089;0,5985915492957746;0,5985915492957746;23,307692307692307;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;-6,49;110,85;117,18;-6,32;-5,8;111,19;116,83;-5,64;25;26;21;24;24;25;20;24
CHO;0,256;106,6;116,8;-10,12;27;28;20;30;7;10;0,424;0,25609756097560976;0,4250871080139373;0,42446941323345816;0,2727272727272727;0,23809523809523808;24,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-10,24;110,27;120,89;-10,63;-10,12;110,23;120,71;-10,48;30;28;29;30;30;28;29;30
POR;0,256;106,4;115,4;-8,29;28;29;17;27;3;3;0,329;0,25609756097560976;0,32926829268292684;0,32926829268292684;-1,0;-1,0;23,923076923076923;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-9,02;109,34;118,6;-9,26;-8,29;109,65;118,16;-8,51;27;29;23;29;27;29;23;27
WAS;0,183;113,7;123,0;-9,29;29;17;27;29;1;1;0,205;0,20512820512820512;0,20512820512820512;0,20512820512820512;-1,0;-1,0;24,928571428571427;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-9,29;111,12;120,22;-9,1;-9,29;111,11;120,21;-9,11;29;25;27;28;29;26;27;29
DET;0,171;109,9;119,0;-9,06;30;27;24;28;1;10;0,485;0,17073170731707318;0,17073170731707318;0,4853503184713376;-1,0;0,5178571428571429;22,9;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-9,11;110,42;119,51;-9,09;-9,06;110,43;119,48;-9,05;28;27;25;27;28;27;25;28
