Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
OKC;0,585;107,9;104,4;3,42;11;11;7;6;3;3;0,61;0,5853658536585366;0,6097560975609756;0,6097560975609756;0,4827586206896552;0,4827586206896552;26,166666666666668;2;0;1;2;1;1;1;0;0;2;0;1;2;0;1;1;0;1;1;0;0;0;0;0;2;0;0;1;1;2;2;0;0;0;0;0;1;0;0;3;0;0;1;0;1;2;0;1;1;1;1;1;3,41;111,48;108,02;3,47;3,42;111,5;108,03;3,47;7;7;9;7;6;7;9;6
MIN;0,573;109,5;107,3;2,35;12;7;14;10;2;7;0,597;0,573170731707317;0,47560975609756095;0,5967741935483871;0,2;0,42857142857142855;27,416666666666668;2;0;0;2;0;1;1;0;1;1;0;0;2;0;0;1;0;0;0;0;0;1;0;1;2;0;0;2;1;1;2;0;0;1;0;1;2;1;1;2;0;1;2;0;1;2;0;0;2;0;0;0;2,23;114,24;111,86;2,38;2,35;114,41;111,91;2,5;10;4;27;10;10;3;28;10
SAS;0,573;102,7;99,8;2,89;13;22;1;8;22;22;0,689;0,573170731707317;0,6887226697353279;0,6887226697353279;0,6028880866425993;0,6028880866425993;29,23076923076923;1;0;0;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;0;1;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;1;2,89;108,49;105,36;3,13;2,89;108,35;105,23;3,12;8;17;3;8;8;17;3;8
DEN;0,561;110,0;108,5;1,57;14;5;18;11;3;5;0,449;0,5609756097560976;0,483739837398374;0,44886363636363635;-1,0;-1,0;25,0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;2;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1,48;113,02;111,4;1,62;1,57;113,21;111,5;1,71;11;6;23;11;11;6;24;11
MIL;0,537;106,5;106,8;-0,45;15;13;13;19;1;1;0,568;0,5675675675675675;0,5675675675675675;0,5675675675675675;0,42857142857142855;0,42857142857142855;26,25;1;0;1;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;4;1;1;3;0;0;2;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;-0,3;110,67;110,98;-0,31;-0,45;110,7;111,16;-0,46;20;9;19;20;20;9;21;20
MIA;0,537;103,4;102,9;0,15;16;20;3;16;10;10;0,602;0,5365853658536586;0,6019900497512438;0,6019900497512438;0,6016949152542372;0,6016949152542372;26,11111111111111;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,48;107,63;107,12;0,51;0,15;107,47;107,28;0,18;16;22;8;16;16;22;8;16
WAS;0,524;106,6;106,0;0,53;17;12;12;15;2;9;0,606;0,524390243902439;0,5609756097560976;0,6064880112834978;0,47368421052631576;0,5217391304347826;27,666666666666668;2;0;0;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;2;0,59;109,96;109,41;0,55;0,53;110,0;109,49;0,5;15;13;15;15;15;13;15;15
LAC;0,512;109,0;109,0;0,15;18;8;20;16;5;19;0,576;0,5121951219512195;0,6317073170731707;0,5755102040816327;0,45;0,5093167701863354;26,384615384615383;0;0;0;2;0;0;2;1;1;2;0;0;3;1;3;3;0;0;1;1;1;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;0;2;0;0;2;0,04;110,97;111,02;-0,05;0,15;111,06;111,0;0,07;18;8;20;18;16;8;19;17
DET;0,476;103,8;103,9;-0,26;19;19;5;18;4;12;0,577;0,47560975609756095;0,4634146341463415;0,5766262403528115;0,0;0,5274725274725275;25,416666666666668;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;-0,15;107,95;108,14;-0,19;-0,26;107,84;108,14;-0,3;19;19;10;19;19;19;10;19
CHO;0,439;108,2;108,0;0,07;20;9;16;17;5;5;0,478;0,43902439024390244;0,47804878048780486;0,47804878048780486;0,2727272727272727;0,2727272727272727;25,53846153846154;1;0;0;1;0;0;2;0;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0,26;109,95;109,72;0,23;0,07;109,93;109,89;0,04;17;14;16;17;18;14;17;18
LAL;0,427;108,1;109,6;-1,44;21;10;21;20;2;2;0,372;0,4268292682926829;0,3719512195121951;0,3719512195121951;-1,0;-1,0;23,615384615384617;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;-1,55;107,1;108,64;-1,54;-1,43;106,96;108,39;-1,43;21;23;12;21;21;23;11;21
NYK;0,354;104,5;108,0;-3,53;22;15;16;22;2;5;0,427;0,35365853658536583;0,36585365853658536;0,4270557029177719;-1,0;-1,0;26,333333333333332;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;1;2;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;-3,56;107,72;111,36;-3,65;-3,53;107,77;111,38;-3,61;23;20;22;23;23;21;22;23
BRK;0,341;106,6;110,3;-3,67;23;12;24;23;2;2;0,293;0,34146341463414637;0,2926829268292683;0,2926829268292683;-1,0;-1,0;25,166666666666668;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-3,74;107,71;111,51;-3,8;-3,67;107,83;111,55;-3,72;24;21;24;24;24;20;25;24
CHI;0,329;102,9;110,0;-6,84;24;21;23;28;3;3;0,447;0,32926829268292684;0,44715447154471544;0,44715447154471544;0,3333333333333333;0,3333333333333333;24,4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,04;104,39;111,61;-7,22;-6,84;104,46;111,47;-7,01;29;29;25;28;29;30;23;28
SAC;0,329;98,8;105,8;-6,6;25;25;11;27;2;5;0,502;0,32926829268292684;0,3597560975609756;0,5024390243902439;-1,0;0,4090909090909091;27,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,99;104,47;111,9;-7,43;-6,59;104,6;111,62;-7,02;28;28;28;29;28;28;27;29
ORL;0,305;103,4;108,2;-4,92;26;20;17;24;2;8;0,511;0,3048780487804878;0,32926829268292684;0,5109243697478991;-1,0;0,5081967213114754;26,076923076923077;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,82;105,83;110,85;-5,02;-4,92;105,77;110,88;-5,11;25;25;18;25;25;26;18;25
ATL;0,293;103,4;108,8;-5,3;27;20;19;25;5;5;0,52;0,2926829268292683;0,5195121951219512;0,5195121951219512;0,4358974358974359;0,4358974358974359;25,857142857142858;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;1;2;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-5,45;105,74;111,21;-5,47;-5,3;105,81;111,12;-5,31;26;26;21;26;26;25;20;26
DAL;0,293;102,3;105,4;-2,7;28;23;9;21;10;16;0,554;0,2926829268292683;0,5435323383084577;0,5540123456790124;0,4827586206896552;0,48333333333333334;28,636363636363637;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;-3,04;106,92;110,0;-3,08;-2,7;106,96;109,7;-2,74;22;24;17;22;22;23;16;22
MEM;0,268;99,3;105,5;-5,81;29;24;10;26;1;2;0,388;0,23809523809523808;0,23809523809523808;0,3880597014925373;-1,0;0,2;25,071428571428573;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-6,21;105,29;111,85;-6,57;-5,81;105,44;111,59;-6,15;27;27;26;27;27;27;26;27
PHO;0,256;103,9;113,3;-8,8;30;18;26;29;1;4;0,351;0,26582278481012656;0,26582278481012656;0,35064935064935066;-1,0;-1,0;24,636363636363637;0;0;1;2;0;0;0;0;0;1;0;0;2;0;1;1;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-9,37;104,25;113,51;-9,26;-8,8;104,5;113,19;-8,69;30;30;30;30;30;29;30;30
