Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
IND;0,744;91,4;85,6;4,93;1;19;2;5;1;3;0,654;0,7439024390243902;0,7439024390243902;0,6544715447154471;0,625;0,5116279069767442;27,636363636363637;2;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;2;0;2;2;1;1;2;0;1;1;0;0;1;0;0;2;0;1;2;0;0;1;0;0;3;0;1;2;5,76;104,77;98,16;6,61;4,93;104,47;98,77;5,7;3;8;4;3;5;11;4;5
MIN;0,707;94,5;89,1;5,86;2;10;6;2;9;9;0,563;0,7073170731707317;0,5626822157434402;0,5626822157434402;0,3617021276595745;0,3617021276595745;29,727272727272727;2;1;1;2;0;1;1;1;1;1;1;1;2;0;2;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;1;2;2;1;2;2;1;2;3;1;2;2;1;2;2;0;1;2;5,49;106,53;100,3;6,23;5,86;106,41;99,79;6,62;4;5;7;4;2;5;7;2
SAS;0,695;91,5;84,3;7,51;3;18;1;1;8;8;0,653;0,6951219512195121;0,6534653465346535;0,6534653465346535;0,6091954022988506;0,6091954022988506;28,46153846153846;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;1;2;1;1;1;1;1;2;1;1;3;1;1;2;1;2;2;0;1;1;7,22;103,01;94,79;8,23;7,51;102,62;94,09;8,53;1;17;2;1;1;19;2;1
LAL;0,683;98,2;94,3;4,35;4;3;14;7;5;14;0,725;0,6829268292682927;0,7;0,7247386759581882;0,6956521739130435;0,7172131147540983;29,53846153846154;2;0;1;2;0;0;2;0;1;2;0;1;2;1;1;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;1;1;0;2;2;0;1;2;0;1;2;0;1;2;0;2;2;0;1;2;3,9;106,23;102,06;4,16;4,35;106,2;101,54;4,65;7;6;9;7;7;6;8;7
SAC;0,671;102,8;97,8;5,41;5;2;22;3;6;14;0,616;0,6707317073170732;0,6543478260869565;0,6155285313376988;0,5344827586206896;0,5275590551181102;28,90909090909091;2;1;1;1;0;0;2;0;1;1;0;1;1;0;0;1;1;1;3;0;1;2;0;0;1;1;1;2;0;1;1;0;0;0;0;0;1;1;1;3;0;1;2;0;1;3;0;0;2;0;0;1;5,01;110,87;105,42;5,45;5,41;111,02;105,14;5,88;5;2;21;5;3;2;20;3
DET;0,659;90,1;84,3;5,04;6;22;1;4;1;25;0,586;0,6585365853658537;0,6585365853658537;0,58627648839556;0,6956521739130435;0,5097087378640777;27,692307692307693;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;2;0;1;1;1;1;1;0;0;0;0;1;2;0;1;2;0;1;2;0;0;2;0;0;1;5,84;103,18;96,48;6,7;5,04;102,81;97,01;5,81;2;15;3;2;4;16;3;4
DAL;0,634;105,2;100,8;4,86;7;1;25;6;7;26;0,572;0,6341463414634146;0,564638783269962;0,5722831505483549;0,4418604651162791;0,45161290322580644;27,5;1;0;0;2;1;1;1;0;0;2;0;0;2;0;1;2;0;1;1;1;1;3;0;0;1;1;1;3;0;0;0;0;0;1;0;1;4;0;1;3;0;0;3;0;1;1;0;0;1;0;0;0;4,44;113,01;108,1;4,92;4,86;113,3;107,92;5,37;6;1;27;6;6;1;27;6
MEM;0,61;96,7;94,3;2,95;8;7;14;8;2;14;0,487;0,6097560975609756;0,5;0,4865116279069767;0,0;0,49206349206349204;25,90909090909091;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;2,44;105,56;102,97;2,6;2,95;105,58;102,41;3,16;9;7;11;9;8;7;10;8
NJN;0,573;90,3;87,8;1,88;9;21;3;10;1;1;0,625;0,625;0,625;0,625;0,6363636363636364;0,6363636363636364;27,181818181818183;2;0;0;1;1;1;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;0;1;1;0;0;0;2,5;101,76;99,05;2,71;1,88;101,52;99,49;2,03;8;25;5;8;10;25;6;10
HOU;0,549;89,8;88,0;2,28;10;23;4;9;1;8;0,584;0,5487804878048781;0,5487804878048781;0,5836653386454184;0,2;0,5135135135135135;29,09090909090909;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;2;2;0;0;1;0;0;2;0;0;1;0;1;1;0;0;2;0;1;1;0;1;1;0;1;2;0;0;1;0;0;0;0;0;0;1,73;101,8;99,87;1,93;2,28;101,65;99,13;2,52;10;24;6;10;9;24;5;9
