Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CHI;0,573;101,5;96,7;4,32;11;12;5;5;6,0;6,0;0,695;0,573170731707317;0,6951219512195121;0,6951219512195121;0,7021276595744681;0,7021276595744681;27,75;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;1,0;1,0;2,0;0,0;1,0;2,0;0,0;0,0;1,0;4,83;110,15;105,13;5,02;4,31;110,0;105,51;4,49;5;10;5;5;5;9;5;5
POR;0,537;103,1;99,2;3,8;12;10;8;7;1,0;1,0;0,537;0,5365853658536586;0,5365853658536586;0,5365853658536586;0,0;0,0;28,923076923076923;0,0;0,0;0,0;3,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;2,0;3,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;3,0;0,0;0,0;3,0;1,0;2,0;3,0;0,0;0,0;3,0;3,82;110,2;106,35;3,85;3,79;109,98;106,16;3,82;7;9;9;8;7;10;9;7
CLE;0,524;90,5;89,8;0,55;13;25;1;14;2,0;10,0;0,559;0,524390243902439;0,5487804878048781;0,5587044534412956;0,14285714285714285;0,40425531914893614;29,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,62;106,36;105,7;0,66;0,55;106,36;105,77;0,6;14;20;6;14;14;20;6;14
ATL;0,512;96,6;95,3;1,06;14;22;3;12;2,0;22,0;0,543;0,5121951219512195;0,6036585365853658;0,5432098765432098;0,35714285714285715;0,4838709677419355;28,545454545454547;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,28;107,04;105,76;1,28;1,05;106,97;105,91;1,06;12;18;7;12;12;19;7;12
DEN;0,5;101,3;100,5;0,96;15;13;10;13;1,0;6,0;0,502;0,625;0,625;0,502262443438914;0,0;0,4;27,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,84;109,73;108,92;0,81;0,95;109,66;108,75;0,91;13;12;17;13;13;12;16;13
SAC;0,476;98,2;99,2;-0,74;16;19;8;16;3,0;3,0;0,374;0,47560975609756095;0,37398373983739835;0,37398373983739835;-1,0;-1,0;25,90909090909091;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;-1,0;106,27;107,3;-1,02;-0,75;106,09;106,86;-0,77;16;21;14;16;16;21;12;16
DAL;0,439;103,2;106,1;-2,39;17;9;23;19;8,0;23,0;0,495;0,43902439024390244;0,46189024390243905;0,49528039977790117;0,39285714285714285;0,4444444444444444;25,214285714285715;0,0;0,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;3,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;-2,9;108,01;111,02;-3,01;-2,4;108,12;110,61;-2,49;19;15;22;19;19;15;21;19
BOS;0,427;102,8;104,7;-1,92;18;11;19;18;5,0;5,0;0,541;0,4268292682926829;0,5414634146341464;0,5414634146341464;0,4482758620689655;0,4482758620689655;27,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,88;109,26;111,22;-1,96;-1,92;109,43;111,43;-2,0;18;13;24;18;18;13;25;18
MIL;0,415;99,3;103,7;-4,3;19;17;17;21;3,0;5,0;0,446;0,4146341463414634;0,3333333333333333;0,44634146341463415;-1,0;0,5652173913043478;26,727272727272727;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-4,37;106,98;111,46;-4,48;-4,3;107,18;111,58;-4,4;21;19;25;21;21;18;26;21
MIA;0,39;101,1;102,8;-1,85;20;14;15;17;1,0;1,0;0,417;0,4166666666666667;0,4166666666666667;0,4166666666666667;-1,0;-1,0;27,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-1,63;108,91;110,59;-1,68;-1,85;109,01;110,91;-1,9;17;14;21;17;17;14;22;17
NJN;0,366;98,1;101,2;-3,28;21;20;12;20;1,0;1,0;0,366;0,36585365853658536;0,36585365853658536;0,36585365853658536;-1,0;-1,0;28,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-3,13;105,85;109,3;-3,45;-3,28;105,88;109,46;-3,58;20;23;18;20;20;24;18;20
DET;0,341;98,2;105,5;-7,08;22;19;21;25;2,0;9,0;0,41;0,34146341463414637;0,2926829268292683;0,4095826893353941;-1,0;0,18181818181818182;26,571428571428573;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-7,29;105,66;113,42;-7,76;-7,09;105,98;113,51;-7,52;25;24;30;25;25;23;30;25
GSW;0,317;105,7;111,1;-4,9;23;6;25;22;1,0;1,0;0,324;0,32432432432432434;0,32432432432432434;0,32432432432432434;-1,0;-1,0;25,0;1,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-5,41;107,13;112,77;-5,64;-4,91;107,28;112,41;-5,12;23;17;28;23;22;17;28;22
PHI;0,293;95,4;100,4;-5,06;24;23;9;23;1,0;3,0;0,524;0,2926829268292683;0,2926829268292683;0,5244444444444445;-1,0;0,42857142857142855;24,90909090909091;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-5,07;104,8;110,36;-5,56;-5,07;104,83;110,36;-5,53;22;25;20;22;23;25;20;23
MIN;0,256;94,2;103,2;-8,22;25;24;16;26;1,0;2,0;0,261;0,25609756097560976;0,25609756097560976;0,26136363636363635;-1,0;0,0;25,076923076923077;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;-9,0;103,48;113,19;-9,71;-8,22;103,69;112,58;-8,89;26;26;29;27;26;26;29;26
WSB;0,256;100,5;106,1;-5,56;26;16;23;24;1,0;8,0;0,451;0,25609756097560976;0,25609756097560976;0,4510135135135135;-1,0;0,38095238095238093;24,76923076923077;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-5,6;105,93;111,83;-5,9;-5,56;106,06;111,91;-5,85;24;22;27;24;24;22;27;24
LAC;0,207;96,7;105,8;-8,43;27;21;22;27;1,0;22,0;0,478;0,2073170731707317;0,2073170731707317;0,4778270509977827;-1,0;0,5188679245283019;24,75;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-9,16;102,16;111,8;-9,64;-8,44;102,24;111,13;-8,9;27;27;26;26;27;27;23;27
