Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
LAL;0,756;112,8;107,0;4,81;1;4;11;3;7;7;0,734;0,7560975609756098;0,7335701598579041;0,7335701598579041;0,696;0,696;28,545454545454547;3;0;0;3;1;1;1;0;0;1;0;0;2;0;0;4;0;1;2;0;0;0;0;1;1;0;1;1;0;0;2;0;0;1;0;1;3;0;2;4;0;1;3;0;1;3;0;1;2;0;0;0;5,84;113,37;107,59;5,78;4,81;112,94;108,2;4,74;2;2;15;2;3;2;20;3
BOS;0,695;113,6;107,7;6,15;2;3;14;1;5;9;0,666;0,6951219512195121;0,751219512195122;0,6662162162162162;0,6372549019607843;0,5766423357664233;28,75;3;1;1;2;0;1;3;0;0;3;1;1;2;2;3;5;1;2;2;0;0;2;0;1;2;0;1;2;0;0;1;0;0;1;1;2;2;1;2;3;1;2;2;1;1;3;1;1;3;0;1;2;5,94;115,79;109,79;6,0;6,15;116,3;110,07;6,23;1;1;24;1;1;1;25;1
DET;0,659;109,2;104,1;5,46;3;7;3;2;5;6;0,568;0,6585365853658537;0,6024390243902439;0,5676274944567627;0,5714285714285714;0,5714285714285714;26,9;1;0;0;2;0;1;1;0;0;3;0;0;1;0;3;3;0;0;0;0;1;1;1;1;1;0;0;2;0;0;1;0;0;1;0;0;2;0;0;2;0;1;4;0;0;3;0;0;2;0;0;0;5,17;110,74;105,47;5,27;5,46;110,95;105,38;5,58;3;6;9;3;2;6;9;2
DEN;0,659;116,7;112,7;3,32;4;1;19;7;8;12;0,557;0,6585365853658537;0,552;0,5570971184631803;0,43636363636363634;0,42857142857142855;29,2;2;0;1;1;0;1;2;0;0;2;0;1;2;0;0;1;1;1;2;0;0;1;0;0;1;0;0;0;0;1;2;0;1;1;0;0;3;0;1;2;0;1;2;0;1;3;0;1;2;0;1;2;4,07;110,37;106,64;3,74;3,32;109,93;106,95;2,98;6;8;13;6;8;8;14;8
DAL;0,646;109,3;104,9;3,59;5;6;6;6;1;15;0,525;0,6463414634146342;0,6463414634146342;0,5249169435215947;0,5882352941176471;0,47959183673469385;27,0;2;0;1;1;0;0;1;0;1;3;0;1;1;0;0;1;0;0;2;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;1;2;0;0;2;0;0;2;0;0;2;0;0;2;0;1;1;4,37;112,65;108,29;4,37;3,59;112,35;108,77;3,57;5;3;22;4;6;3;22;6
POR;0,646;116,1;111,5;3,59;6;2;18;6;2;2;0,622;0,6463414634146342;0,6219512195121951;0,6219512195121951;0,25;0,25;27,90909090909091;2;0;1;3;0;1;2;0;0;1;0;1;3;0;0;1;0;0;2;0;0;1;0;1;3;0;0;1;0;1;3;0;0;1;0;1;2;0;1;3;0;1;3;0;1;2;0;1;2;0;1;3;4,52;112,06;107,84;4,22;3,59;111,64;108,36;3,28;4;4;17;5;6;5;21;7
CHI;0,61;105,0;101,6;3,76;7;16;1;5;2;2;0,549;0,6097560975609756;0,5487804878048781;0,5487804878048781;0,3076923076923077;0,3076923076923077;25,4;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3,4;109,42;105,84;3,58;3,76;109,61;105,67;3,94;9;9;10;8;5;10;10;5
ATL;0,61;107,9;104,3;4,02;8;11;4;4;6;6;0,559;0,6097560975609756;0,559322033898305;0,559322033898305;0,45714285714285713;0,45714285714285713;26,545454545454547;2;1;1;1;0;1;1;0;0;0;1;1;1;0;0;2;0;0;1;0;1;3;0;1;1;1;1;2;0;0;1;0;0;1;0;1;2;0;0;2;0;0;3;0;2;2;0;2;2;1;1;2;3,6;111,74;108,07;3,67;4,02;112,11;108,0;4,11;8;5;21;7;4;4;19;4
UTA;0,573;108,5;104,8;2,96;9;9;5;8;7;7;0,48;0,573170731707317;0,48014440433212996;0,48014440433212996;0,43902439024390244;0,43902439024390244;27,636363636363637;1;0;1;2;1;1;1;0;1;2;0;1;2;0;1;1;0;0;2;0;0;1;0;1;2;0;1;2;1;1;1;1;1;2;0;1;2;0;1;2;0;1;2;1;1;2;1;1;1;0;1;2;3,68;107,25;103,73;3,52;2,96;106,58;103,79;2,78;7;16;8;9;9;19;8;9
HOU;0,561;109,0;107,6;0,82;10;8;13;12;5;18;0,516;0,5609756097560976;0,526829268292683;0,516260162601626;0,5384615384615384;0,5294117647058824;28,5;1;0;1;1;0;0;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;1;2;0;1;2;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;2;1,39;107,41;106,13;1,28;0,82;106,91;106,21;0,7;11;13;11;11;13;17;11;13
SEA;0,537;111,4;109,3;1,29;11;5;17;9;3;3;0,463;0,5365853658536586;0,4634146341463415;0,4634146341463415;0,47368421052631576;0,47368421052631576;25,666666666666668;1;0;1;3;0;1;1;0;0;0;0;1;3;0;0;0;1;1;1;0;1;3;0;0;1;0;0;0;0;1;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;2;0;0;2;0;0;3;2,06;110,73;108,72;2,01;1,29;110,37;109,15;1,22;10;7;23;10;10;7;23;11
MIL;0,512;106,1;105,5;1,21;12;13;8;11;1;5;0,446;0,5121951219512195;0,5121951219512195;0,44634146341463415;0,4;0,4722222222222222;28,307692307692307;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2;0;1;2;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;1;2;0,54;108,4;108,03;0,38;1,21;108,77;107,68;1,08;13;12;20;13;12;11;18;12
CLE;0,512;104,5;103,7;1,28;13;18;2;10;2;15;0,518;0,5121951219512195;0,4451219512195122;0,5182119205298014;0,4;0,527027027027027;24,454545454545453;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,76;107,39;106,59;0,8;1,28;107,7;106,37;1,33;12;15;12;12;11;13;12;10
WSB;0,463;105,5;106,3;-0,16;14;15;10;14;1;1;0,545;0,5454545454545454;0,5454545454545454;0,5454545454545454;0,4;0,4;26,333333333333332;1;0;0;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;0;1;0;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;-0,77;106,89;107,63;-0,75;-0,16;107,18;107,3;-0,12;15;19;16;15;15;16;15;15
NYK;0,463;105,5;106,0;0,14;15;15;9;13;1;1;0,463;0,4634146341463415;0,4634146341463415;0,4634146341463415;0,25;0,25;25,6;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;2;0;1;2;0;0;1;0;0;2;0;0;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;2;0;0;2;0;0;2;0;0;1;-0,49;106,35;106,85;-0,5;0,14;106,58;106,43;0,15;14;20;14;14;14;19;13;14
IND;0,463;104,6;105,4;-0,18;16;17;7;15;2;20;0,527;0,4634146341463415;0,4817073170731707;0,526829268292683;0,25;0,43137254901960786;25,818181818181817;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;-0,79;107,06;107,96;-0,89;-0,18;107,43;107,68;-0,25;16;17;19;16;16;14;18;16
PHI;0,439;105,7;107,1;-0,79;17;14;12;16;1;3;0,374;0,41025641025641024;0,41025641025641024;0,37362637362637363;-1,0;-1,0;27,454545454545453;2;0;1;1;0;1;1;0;2;2;0;1;2;1;1;2;0;1;2;0;0;1;1;1;2;1;1;1;0;1;1;0;0;2;1;1;1;1;1;2;1;1;1;0;1;2;0;1;2;0;0;2;-1,44;109,15;110,63;-1,47;-0,79;109,66;110,46;-0,8;17;10;26;17;17;9;26;17
