Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
PHO;0,78;114,8;107,3;6,94;1;5;8;2;3;8;0,519;0,7804878048780488;0,6563876651982379;0,5185185185185185;0,6;0,5111111111111111;27,75;2;0;0;1;1;1;1;0;0;1;0;1;2;0;0;3;0;0;1;0;0;1;0;0;1;0;0;0;1;1;2;0;0;1;0;0;2;0;1;4;0;0;3;0;0;2;0;0;2;0;1;1;7,5;115,65;108,17;7,48;6,94;115,41;108,5;6,91;1;4;3;2;2;4;3;2
MEM;0,683;115,6;109,9;5,37;2;2;11;5;3;3;0,564;0,6829268292682927;0,5638766519823789;0,5638766519823789;0,4117647058823529;0,4117647058823529;23,733333333333334;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2;0;1;1;0;0;1;0;0;1;1;1;2;0;1;2;0;0;0;0;1;1;0;0;2;0;1;2;0;1;2;5,68;115,5;109,94;5,56;5,37;115,38;110,14;5,24;4;5;4;5;5;5;4;5
GSW;0,646;111,0;105,5;5,52;3;15;3;4;8;8;0,682;0,6463414634146342;0,6820349761526232;0,6820349761526232;0,7322834645669292;0,7322834645669292;27,8;3;0;0;1;0;0;2;0;0;0;0;0;2;0;0;1;2;2;3;0;0;0;0;0;1;0;2;3;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;1;1;0;1;2;0;0;2;5,54;113,33;107,68;5,65;5,52;113,24;107,62;5,62;5;17;1;4;4;17;1;4
MIA;0,646;110,0;105,6;4,23;4;17;4;6;14;14;0,593;0,6463414634146342;0,5929919137466307;0,5929919137466307;0,5962732919254659;0,5962732919254659;27,90909090909091;1;0;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;3;0;0;3;1;1;2;0;0;0;0;0;2;0;0;0;0;0;2;0;1;1;0;1;2;0;0;2;0;1;2;0;0;1;4,45;114,83;110,21;4,62;4,23;114,61;110,21;4,4;6;10;5;6;6;11;5;6
DAL;0,634;108,0;104,7;3,12;5;24;2;8;1;6;0,516;0,6341463414634146;0,6341463414634146;0,5164835164835165;0,5;0,42857142857142855;26,384615384615383;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;2;0;2;2;0;0;0;0;1;1;0;1;2;0;0;3;0;0;1;0;1;1;0;1;1;1;1;2;3,3;113,82;110,27;3,55;3,12;113,76;110,41;3,35;8;15;6;7;8;15;6;7
MIL;0,622;115,5;112,1;3,22;6;3;16;7;4;9;0,592;0,6219512195121951;0,6893203883495146;0,5924895688456189;0,6333333333333333;0,5555555555555556;28,5;2;1;1;1;0;0;2;0;1;2;1;1;1;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3,35;115,86;112,56;3,31;3,22;115,86;112,67;3,18;7;3;13;8;7;3;13;8
BOS;0,622;111,8;104,5;7,02;7;12;1;1;1;1;0,622;0,6219512195121951;0,6219512195121951;0,6219512195121951;0,5833333333333334;0,5833333333333334;25,833333333333332;1;0;1;2;0;0;1;0;0;1;0;0;2;1;1;1;0;0;1;0;0;2;0;0;1;1;1;2;0;1;1;0;1;2;0;0;2;0;2;3;0;1;2;0;1;3;0;1;3;0;1;2;7,28;115,37;107,71;7,66;7,02;115,05;107,65;7,39;2;6;2;1;1;8;2;1
PHI;0,622;109,9;107,3;2,57;8;18;8;9;2;23;0,587;0,6219512195121951;0,6493506493506493;0,5866141732283464;0,5416666666666666;0,5098039215686274;26,25;1;1;1;1;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;2;0;1;1;0;0;2;1;1;1;1;1;2;0;1;2;1;1;1;1;1;1;1;1;1;2,61;114,39;111,8;2,59;2,57;114,42;111,86;2,56;10;12;12;9;9;12;12;9
UTA;0,598;113,6;107,6;5,67;9;7;9;3;8;8;0,585;0,5975609756097561;0,5849056603773585;0,5849056603773585;0,4117647058823529;0,4117647058823529;28,916666666666668;2;0;0;1;0;0;0;1;1;1;0;0;1;0;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;1;3;0;1;1;1;2;2;0;0;3;0;0;2;0;1;1;6,04;117,68;111,52;6,16;5,67;117,63;111,84;5,79;3;1;9;3;3;1;11;3
DEN;0,585;112,7;110,4;2,16;10;10;13;12;7;9;0,534;0,5853658536585366;0,5657657657657658;0,5340393343419062;0,4375;0,4375;27,357142857142858;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;2;3;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;3;2,3;115,21;112,88;2,33;2,16;115,25;113,08;2,17;11;7;15;12;12;6;16;12
