Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
POR;0,598;99,0;94,8;3,56;11;9;11;9;3,0;3,0;0,557;0,5975609756097561;0,556910569105691;0,556910569105691;0,25;0,25;25,5;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;4,17;108,59;104,05;4,54;3,56;108,07;104,24;3,83;9;10;8;8;9;10;8;8
ORL;0,549;94,1;94,5;-0,07;12;20;10;16;1,0;6,0;0,346;0,6363636363636364;0,6363636363636364;0,3460490463215259;0,4;0,25;29,363636363636363;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-0,35;106,36;106,85;-0,49;-0,07;106,67;106,8;-0,14;16;16;15;16;16;16;15;16
WSB;0,537;99,4;97,7;1,77;13;8;17;13;1,0;8,0;0,495;0,6285714285714286;0,6285714285714286;0,49475524475524474;0,0;0,36363636363636365;25,727272727272727;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,62;107,3;105,63;1,67;1,77;107,47;105,59;1,88;13;13;13;13;13;13;13;13
CLE;0,512;87,5;85,6;2,32;14;24;1;11;4,0;12,0;0,556;0,5121951219512195;0,5457317073170732;0,5558011049723757;0,1;0,38;26,272727272727273;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,84;105,44;103,38;2,06;2,32;105,7;103,08;2,61;12;21;6;11;11;21;4;11
PHO;0,488;102,8;102,2;0,21;15;2;24;15;1,0;1,0;0,541;0,5405405405405406;0,5405405405405406;0,5405405405405406;0,4;0,4;27,75;0,0;0,0;0,0;1,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;3,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,66;109,97;109,17;0,81;0,21;109,71;109,44;0,27;15;6;20;15;15;6;21;15
MIN;0,488;96,1;97,6;-1,82;16;14;16;18;2,0;2,0;0,417;0,4878048780487805;0,4166666666666667;0,4166666666666667;0,0;0,0;26,833333333333332;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,48;106,25;107,97;-1,72;-1,82;105,92;108,06;-2,13;17;17;16;17;18;18;16;18
IND;0,476;95,4;94,4;1,49;17;16;9;14;4,0;18,0;0,592;0,47560975609756095;0,5792682926829268;0,5923611111111111;0,5789473684210527;0,488;27,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,98;106,98;105,88;1,1;1,49;107,36;105,67;1,69;14;14;14;14;14;14;14;14
LAC;0,439;97,2;99,5;-2,66;18;12;21;20;3,0;24,0;0,471;0,43902439024390244;0,3333333333333333;0,47103658536585363;0,0;0,5045871559633027;25,363636363636363;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,35;105,91;108,51;-2,6;-2,66;105,6;108,58;-2,98;19;18;17;19;20;22;18;20
SAC;0,415;96,4;99,8;-3,64;19;13;22;21;1,0;1,0;0,4;0,4;0,4;0,4;-1,0;-1,0;27,181818181818183;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;3,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;-3,38;105,61;109,41;-3,8;-3,64;105,35;109,47;-4,12;21;19;22;21;21;23;22;21
MIL;0,402;95,3;97,2;-1,38;20;17;15;17;1,0;6,0;0,518;0,4024390243902439;0,4024390243902439;0,5182926829268293;-1,0;0,4482758620689655;28,545454545454547;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,89;106,73;108,92;-2,19;-1,38;107,12;108,7;-1,59;18;15;19;18;17;15;19;17
TOR;0,366;95,5;98,6;-2,56;21;15;19;19;1,0;1,0;0,366;0,36585365853658536;0,36585365853658536;0,36585365853658536;-1,0;-1,0;26,181818181818183;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,12;105,33;108,86;-3,53;-2,56;105,71;108,57;-2,87;20;23;18;20;19;20;17;19
GSW;0,366;99,6;104,4;-4,9;22;7;26;23;2,0;8,0;0,586;0,36585365853658536;0,4024390243902439;0,5862068965517241;-1,0;0,5217391304347826;26,666666666666668;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;3,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,71;108,01;113,09;-5,08;-4,9;107,93;113,27;-5,34;23;11;29;23;23;11;30;23
NJN;0,317;97,2;101,8;-3,89;23;12;23;22;1,0;1,0;0,317;0,3170731707317073;0,3170731707317073;0,3170731707317073;-1,0;-1,0;26,53846153846154;0,0;0,0;0,0;1,0;1,0;1,0;2,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;3,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,56;105,47;110,47;-5,0;-3,89;106,0;110,22;-4,22;22;20;24;22;22;17;24;22
DAL;0,293;90,6;97,0;-6,47;24;21;14;26;1,0;1,0;0,293;0,2926829268292683;0,2926829268292683;0,2926829268292683;-1,0;-1,0;26,923076923076923;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-6,35;102,09;109,3;-7,21;-6,47;101,81;109,18;-7,37;25;28;21;26;26;28;20;27
PHI;0,268;100,2;106,7;-5,89;25;5;27;24;1,0;1,0;0,268;0,2682926829268293;0,2682926829268293;0,2682926829268293;-1,0;-1,0;26,5;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;3,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;-6,54;105,33;112,08;-6,75;-5,89;105,88;111,9;-6,02;26;23;25;25;24;19;26;24
DEN;0,256;97,8;104,1;-6,4;26;11;25;25;1,0;25,0;0,479;0,2463768115942029;0,2463768115942029;0,47899590163934425;-1,0;0,4444444444444444;28,727272727272727;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-6,28;105,43;112,09;-6,66;-6,4;105,3;112,15;-6,85;24;22;26;24;25;24;27;26
SAS;0,244;90,5;98,3;-7,93;27;22;18;28;1,0;1,0;0,266;0,265625;0,265625;0,265625;-1,0;-1,0;29,09090909090909;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-7,88;104,22;113,16;-8,94;-7,93;104,14;113,15;-9,02;28;27;30;28;28;27;29;28
BOS;0,183;100,6;107,9;-6,62;28;4;28;27;2,0;2,0;0,293;0,18292682926829268;0,2926829268292683;0,2926829268292683;-1,0;-1,0;26,88888888888889;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,33;104,5;112,12;-7,62;-6,62;105,0;111,82;-6,82;27;26;27;27;27;26;25;25
VAN;0,171;89,2;99,4;-10,17;29;23;20;29;1,0;3,0;0,426;0,15384615384615385;0,15384615384615385;0,4264705882352941;-1,0;0,4;25,333333333333332;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-10,23;101,27;112,87;-11,6;-10,17;101,16;112,72;-11,55;29;29;28;29;29;29;28;29
