Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
MEM;0,561;99,9;97,6;2,55;11;12;13;10;5;5;0,438;0,5609756097560976;0,43820224719101125;0,43820224719101125;0,5384615384615384;0,5384615384615384;24,333333333333332;0;0;0;2;0;0;1;1;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;1;0;0;2;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;2,34;108,52;105,98;2,55;2,55;108,42;105,65;2,77;10;15;8;10;10;16;8;10
NOH;0,561;94,9;94,0;1,28;12;25;5;13;1;1;0,561;0,5609756097560976;0,5609756097560976;0,5609756097560976;0,3333333333333333;0,3333333333333333;26,083333333333332;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;0;1;2;0;1;1;1;1;1;1;1;2;1;1;1;0;0;0;0,89;107,25;106,19;1,06;1,28;107,18;105,7;1,48;14;19;10;14;13;18;9;13
ATL;0,537;95,0;95,8;-1,1;13;24;9;18;1;1;0,537;0,5365853658536586;0,5365853658536586;0,5365853658536586;0,5;0,5;27,916666666666668;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;1;-0,82;107,01;107,96;-0,95;-1,1;107,03;108,29;-1,26;16;20;14;17;18;20;16;18
HOU;0,524;105,9;103,7;2,37;14;3;22;11;4;20;0,605;0,524390243902439;0,5884146341463414;0,6053811659192825;0,47368421052631576;0,5031847133757962;26,454545454545453;0;0;1;1;0;0;1;0;0;1;0;0;2;0;0;1;1;1;2;0;0;0;1;1;1;1;1;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;2;2,18;112,02;109,67;2,35;2,37;112,07;109,51;2,56;11;5;18;11;11;5;20;11
NYK;0,512;106,5;105,7;0,48;15;2;26;15;3;9;0,54;0,5121951219512195;0,4186991869918699;0,5401459854014599;0,0;0,4727272727272727;24,4;1;0;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;3;0;0;1;0;1;2;0;0;1;0;1;1;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0,78;111,76;110,92;0,84;0,48;112,0;111,48;0,51;15;6;21;15;15;6;27;15
PHI;0,5;99,0;97,5;1,01;16;17;12;14;1;9;0,532;0,5;0,5;0,5320970042796006;0,2;0,37209302325581395;25,363636363636363;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1,5;107,62;106,02;1,6;1,01;107,55;106,48;1,07;13;17;9;13;14;17;11;14
PHO;0,488;105,0;105,9;-0,46;17;4;27;16;3;10;0,483;0,4878048780487805;0,5743589743589743;0,48327759197324416;0,625;0,5714285714285714;28,636363636363637;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;2;1;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;-0,89;110,2;111,15;-0,94;-0,46;110,35;110,83;-0,47;18;9;25;16;16;8;22;16
UTA;0,476;99,4;101,3;-1,44;18;14;19;20;1;1;0,286;0,2857142857142857;0,2857142857142857;0,2857142857142857;-1,0;-1,0;26,833333333333332;0;0;0;2;0;1;1;0;0;1;0;0;3;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;-1,83;108,95;111,05;-2,1;-1,44;109,08;110,75;-1,67;20;13;24;20;20;11;21;20
IND;0,451;99,8;100,9;-1,38;19;13;17;19;1;1;0,526;0,5263157894736842;0,5263157894736842;0,5263157894736842;0,2;0,2;26,571428571428573;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1,07;105,53;106,73;-1,2;-1,37;105,54;107,07;-1,53;19;23;12;19;19;23;12;19
GSW;0,439;103,4;105,7;-2,0;20;7;26;21;1;2;0,369;0,43902439024390244;0,43902439024390244;0,36885245901639346;-1,0;-1,0;25,4;0;0;1;2;0;0;2;0;1;1;0;1;1;0;0;0;1;2;3;0;1;2;0;0;1;0;1;2;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2,33;108,96;111,39;-2,43;-2,0;109,0;111,08;-2,08;21;12;26;21;21;13;24;21
MIL;0,427;91,9;92,7;-1,02;21;28;3;17;3;11;0,509;0,4268292682926829;0,46747967479674796;0,5089974293059126;0,42857142857142855;0,42857142857142855;26,615384615384617;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-0,84;102,47;103,46;-1,0;-1,01;102,29;103,48;-1,18;17;30;4;18;17;30;4;17
CHA;0,415;93,3;97,3;-4,08;22;27;11;24;5;11;0,47;0,46296296296296297;0,5552238805970149;0,46971569839307786;0,4782608695652174;0,4482758620689655;27,384615384615383;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-4,0;104,32;108,92;-4,6;-4,08;104,43;109,11;-4,67;24;25;17;24;24;25;17;24
LAC;0,39;98,6;101,8;-2,71;23;18;20;22;1;3;0,463;0,3902439024390244;0,3902439024390244;0,4634146341463415;-1,0;0,3333333333333333;25,76923076923077;1;0;0;2;0;0;1;0;1;1;0;1;2;1;1;3;0;0;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;-3,13;106,24;109,78;-3,54;-2,71;106,23;109,31;-3,08;22;22;19;22;22;22;19;22
DET;0,366;97,0;100,6;-3,78;24;20;16;23;2;2;0,348;0,36585365853658536;0,3475609756097561;0,3475609756097561;-1,0;-1,0;27,583333333333332;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-3,6;108,37;112,5;-4,13;-3,78;108,65;112,98;-4,33;23;16;28;23;23;14;29;23
NJN;0,293;94,2;100,4;-6,28;25;26;15;27;1;5;0,63;0,2926829268292683;0,2926829268292683;0,630057803468208;-1,0;0,48936170212765956;24,833333333333332;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,24;103,99;110,94;-6,95;-6,28;104,11;111,1;-6,99;26;27;23;28;27;27;26;28
SAC;0,293;99,4;104,7;-4,8;26;14;24;25;2;9;0,536;0,2926829268292683;0,29878048780487804;0,535593220338983;-1,0;0,5510204081632653;25,166666666666668;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-5,34;104,18;109,82;-5,65;-4,8;104,16;109,24;-5,07;25;26;20;25;25;26;18;25
WAS;0,28;97,3;104,7;-7,3;27;19;24;28;2;15;0,554;0,2804878048780488;0,29878048780487804;0,5544899738448126;-1,0;0,47959183673469385;24,916666666666668;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,4;103,12;110,93;-7,81;-7,3;103,39;111,09;-7,71;29;28;22;29;29;28;25;29
TOR;0,268;99,1;105,4;-6,28;28;16;25;27;3;3;0,38;0,2682926829268293;0,3799126637554585;0,3799126637554585;-1,0;-1,0;24,454545454545453;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,28;106,85;113,57;-6,72;-6,28;107,17;113,88;-6,72;27;21;30;26;27;19;30;27
CLE;0,232;95,5;104,5;-8,88;29;23;23;29;1;11;0,47;0,23170731707317074;0,23170731707317074;0,47021546261089986;-1,0;0,5789473684210527;26,142857142857142;0;0;0;0;0;0;2;0;0;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-9,01;102,74;112,56;-9,81;-8,88;103,02;112,69;-9,67;30;29;29;30;30;29;28;30
MIN;0,207;101,1;107,7;-5,97;30;10;28;26;2;3;0,279;0,2073170731707317;0,1951219512195122;0,27860696517412936;-1,0;0,375;23,785714285714285;1;0;0;2;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;-6,63;104,84;111,69;-6,85;-5,97;104,93;111,07;-6,15;28;24;27;27;26;24;23;26
