Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
PHI;0,56;89,7;87,6;2,56;11;19;7;10;2,0;20,0;0,58;0,56;0,44696969696969696;0,5801526717557252;0,375;0,48120300751879697;26,125;0,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;2,0;3,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;2,06;100,91;98,67;2,24;2,56;101,52;98,73;2,79;12;22;7;12;10;21;7;9
MIL;0,56;91,7;90,0;1,66;12;13;10;12;1,0;12,0;0,604;0,56;0,56;0,6040955631399317;0,0;0,4639175257731959;28,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,66;105,72;103,98;1,74;1,66;106,3;104,56;1,74;13;8;19;13;12;4;21;12
PHO;0,54;95,6;93,3;2,15;13;3;18;11;3,0;3,0;0,597;0,54;0,5970873786407767;0,5970873786407767;0,25;0,25;29,545454545454547;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;3,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;2,26;106,88;104,09;2,78;2,15;106,5;103,85;2,65;11;3;20;10;11;3;18;11
SAC;0,54;100,2;100,6;-0,89;14;1;28;17;1,0;9,0;0,583;0,54;0,54;0,582701062215478;0,4;0,5135135135135135;26,444444444444443;0,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;2,0;2,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,42;103,24;103,8;-0,56;-0,89;102,64;103,72;-1,08;17;14;17;17;17;17;17;17
NYK;0,54;86,4;85,4;1,45;15;24;4;13;4,0;4,0;0,591;0,54;0,5907172995780591;0,5907172995780591;0,5416666666666666;0,5416666666666666;29,11111111111111;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;1,02;99,41;98,3;1,11;1,45;99,81;98,22;1,6;14;26;5;14;13;26;4;13
CHO;0,52;92,9;93,0;0,63;16;11;17;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,1;102,99;103,12;-0,13;0,63;103,96;103,28;0,68;16;15;14;16;15;12;14;15
SEA;0,5;94,9;95,9;-1,43;17;4;23;20;1,0;5,0;0,657;0,5;0,5;0,6565349544072948;-1,0;0,5681818181818182;32,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;1,0;1,0;3,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;-1,08;106,0;107,2;-1,21;-1,43;105,48;107,08;-1,6;18;6;27;18;20;7;27;19
MIN;0,5;92,9;92,6;-0,17;18;11;15;16;4,0;4,0;0,471;0,5;0,47101449275362317;0,47101449275362317;0,25;0,25;27,22222222222222;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,38;102,58;102,08;0,5;-0,17;101,76;101,88;-0,12;15;17;11;15;16;18;12;16
TOR;0,46;91,1;92,8;-1,32;19;17;16;19;2,0;2,0;0,337;0,46;0,3373493975903614;0,3373493975903614;-1,0;-1,0;26,4;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;-1,64;102,92;104,91;-1,98;-1,31;103,64;105,26;-1,62;19;16;23;19;19;13;24;20
CLE;0,44;86,4;88,2;-0,94;20;24;8;18;6,0;14,0;0,552;0,44;0,5391304347826087;0,5515911282545806;0,14285714285714285;0,37037037037037035;27,1;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;-1,72;100,56;102,74;-2,18;-0,94;101,42;102,73;-1,3;20;24;13;20;18;23;13;18
GSW;0,42;88,3;90,8;-2,63;21;23;11;23;2,0;5,0;0,468;0,42;0,30303030303030304;0,46825396825396826;-1,0;0,25;27,818181818181817;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,5;99,25;102,1;-2,86;-2,63;98,37;101,37;-3,0;24;27;12;24;24;28;10;24
DAL;0,38;91,6;94,0;-2,5;22;14;20;22;2,0;21,0;0,555;0,38;0,3017241379310345;0,5551378446115288;-1,0;0,45535714285714285;25,3;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-2,4;103,29;105,94;-2,66;-2,5;103,09;105,84;-2,75;23;13;26;23;23;15;25;23
BOS;0,38;93,0;94,9;-1,75;23;10;21;21;2,0;4,0;0,49;0,38;0,4166666666666667;0,48986486486486486;-1,0;0,46153846153846156;24,8;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;3,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-1,86;101,21;103,55;-2,34;-1,75;101,67;103,88;-2,21;21;20;15;21;21;19;19;22
WAS;0,36;91,2;93,4;-1,75;24;16;19;21;1,0;1,0;0,278;0,2777777777777778;0,2777777777777778;0,2777777777777778;-1,0;-1,0;28,6;0,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;1,0;2,0;3,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-2,24;102,09;104,58;-2,5;-1,75;102,84;104,8;-1,96;22;18;22;22;21;16;22;21
NJN;0,32;91,4;95,2;-3,2;25;15;22;24;1,0;3,0;0,346;0,43333333333333335;0,43333333333333335;0,34615384615384615;-1,0;-1,0;25,666666666666668;0,0;0,0;2,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;-3,78;100,39;104,52;-4,13;-3,2;100,85;104,33;-3,49;25;25;21;25;25;24;20;25
DEN;0,28;93,5;100,1;-6,67;26;8;27;25;1,0;1,0;0,28;0,28;0,28;0,28;-1,0;-1,0;24,666666666666668;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-6,6;103,74;111,19;-7,45;-6,67;103,33;110,85;-7,52;26;12;30;26;26;14;30;26
CHI;0,26;81,9;91,4;-8,58;27;26;13;26;1,0;1,0;0,26;0,26;0,26;0,26;-1,0;-1,0;27,916666666666668;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-9,46;93,36;103,96;-10,6;-8,58;94,04;103,65;-9,61;29;29;18;29;27;29;16;27
LAC;0,18;90,4;99,2;-8,94;28;18;26;27;1,0;8,0;0,481;0,18;0,18;0,4807692307692308;-1,0;0,4482758620689655;24,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-8,82;100,95;110,78;-9,83;-8,94;100,7;110,68;-9,98;28;21;29;28;28;25;29;28
VAN;0,16;88,9;97,5;-8,94;29;22;25;27;2,0;6,0;0,511;0,16;0,20454545454545456;0,5105386416861827;-1,0;0,5;25,5;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;-8,66;99,16;108,9;-9,73;-8,94;98,49;108,53;-10,04;27;28;28;27;28;27;28;29
