Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
DAL;0,732;103,0;95,2;7,9;1;1;13;1;6;25;0,57;0,7317073170731707;0,5518018018018018;0,5696465696465697;0,47368421052631576;0,46;28,818181818181817;2;0;1;2;0;1;1;0;1;1;0;1;2;0;1;3;0;0;3;0;0;3;0;1;1;0;1;3;0;0;0;0;1;2;0;2;2;1;2;2;1;3;5;0;1;2;0;1;2;0;0;1;7,78;111,43;102,89;8,54;7,91;111,52;102,85;8,67;1;1;10;1;1;1;11;1
SAS;0,732;95,8;90,4;5,65;2;11;3;3;7;7;0,647;0,7317073170731707;0,6469465648854962;0,6469465648854962;0,6103896103896104;0,6103896103896104;30,636363636363637;1;0;1;1;0;0;1;1;1;2;0;1;1;0;0;1;0;0;0;0;1;2;0;1;1;0;0;1;0;0;1;1;1;2;1;1;1;1;1;1;0;1;2;1;1;1;1;1;1;0;0;1;5,41;106,25;100,29;5,96;5,65;106,2;99,99;6,22;3;9;4;3;3;9;4;3
SAC;0,72;101,7;95,2;6,68;3;3;13;2;5;13;0,611;0,7195121951219512;0,6507936507936508;0,6109422492401215;0,5217391304347826;0,5217391304347826;27,363636363636363;2;0;1;1;0;0;2;0;1;1;0;1;1;0;0;0;0;1;1;0;1;2;0;0;0;0;0;3;1;1;2;0;0;3;0;0;1;0;0;2;0;0;1;0;0;3;0;0;3;0;1;1;6,5;106,45;99,5;6,95;6,68;106,36;99,2;7,16;2;7;3;2;2;8;3;2
MIN;0,622;98,1;96,0;2,46;4;7;14;9;8;8;0,543;0,6219512195121951;0,543046357615894;0,543046357615894;0,2413793103448276;0,2413793103448276;27,692307692307693;1;0;1;1;0;0;2;1;1;1;0;1;1;0;0;2;0;0;0;1;1;4;0;0;1;0;2;3;0;0;0;0;0;2;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;2,07;106,81;104,5;2,31;2,46;106,97;104,23;2,73;12;5;17;12;10;5;17;10
POR;0,61;95,2;92,5;2,97;5;14;8;5;2;2;0,604;0,6097560975609756;0,6036585365853658;0,6036585365853658;0,3;0,3;28,583333333333332;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;1;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;2,61;106,41;103,58;2,83;2,98;106,52;103,29;3,23;7;8;15;8;5;7;14;7
LAL;0,61;100,4;98,0;2,71;6;4;19;8;4;13;0,728;0,6097560975609756;0,7042682926829268;0,7279549718574109;0,7285714285714285;0,7297297297297297;27,692307692307693;2;1;2;2;0;0;1;0;1;1;2;2;2;1;1;1;0;0;0;0;0;1;1;2;2;1;1;1;0;1;1;0;1;1;1;2;2;0;2;2;1;2;2;1;2;2;0;2;2;1;2;2;2,33;107,96;105,55;2,41;2,71;108,18;105,35;2,83;9;4;20;10;9;4;19;9
DET;0,61;91,4;87,7;2,97;7;23;1;5;2;2;0,61;0,6097560975609756;0,6097560975609756;0,6097560975609756;0,4444444444444444;0,4444444444444444;28,636363636363637;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;2;0;0;2;0;0;2;0;0;0;1;1;1;0;0;1;0;0;2;0;1;3;0;0;2;0;0;3;0;1;1;3,68;104,84;100,71;4,14;2,98;104,48;101,11;3,36;5;15;5;5;5;18;5;5
NJN;0,598;95,4;90,1;4,42;8;13;2;4;3;3;0,516;0,5975609756097561;0,516260162601626;0,516260162601626;0,625;0,625;26,90909090909091;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;1;1;0;1;2;0;0;2;0;1;2;0;1;2;0;0;0;5,22;104,42;98,8;5,62;4,42;103,93;99,18;4,75;4;20;2;4;4;20;2;4
IND;0,585;96,8;93,3;2,79;9;9;10;6;3;3;0,533;0,5853658536585366;0,532520325203252;0,532520325203252;0,3333333333333333;0,3333333333333333;26,0;2;0;0;1;0;1;1;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;2;0;1;1;0;0;1;0;0;2;0;1;3;0;0;2;0;0;2;0;0;1;3,49;105,28;101,55;3,74;2,79;104,96;101,98;2,98;6;13;6;6;7;14;7;8
PHI;0,585;96,8;94,5;1,76;10;9;12;11;6;24;0,583;0,5853658536585366;0,5543478260869565;0,5831578947368421;0,4827586206896552;0,48633879781420764;27,454545454545453;1;1;1;1;0;1;2;0;0;1;0;1;1;0;1;2;0;0;0;0;1;1;0;1;1;0;1;2;1;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;2,3;105,78;103,26;2,52;1,76;105,6;103,68;1,93;10;11;12;9;12;11;16;11
