Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
PHO;0,756;110,4;103,3;7,08;1;1;29;2;2;3;0,503;0,7560975609756098;0,5804195804195804;0,5025906735751295;0,6;0,6;26,09090909090909;3;0;1;1;1;1;1;1;1;2;0;1;2;1;2;2;1;2;3;0;2;3;0;1;1;1;1;2;0;1;1;0;0;2;0;1;3;1;2;3;0;2;3;0;1;3;0;0;3;0;0;1;7,12;115,01;107,53;7,49;7,08;115,06;107,63;7,43;2;1;16;2;2;1;16;2
SAS;0,72;96,2;88,4;7,84;2;16;1;1;9;9;0,661;0,7195121951219512;0,6613372093023255;0,6613372093023255;0,6272727272727273;0,6272727272727273;28,75;2;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;1;1;2;1;1;2;0;1;2;1;2;3;0;1;2;0;2;2;0;0;1;7,8;108,45;99,59;8,85;7,84;108,18;99,31;8,87;1;8;1;1;1;9;1;1
MIA;0,72;101,5;95,0;5,77;3;4;8;4;2;2;0,616;0,7195121951219512;0,6158536585365854;0,6158536585365854;0,6071428571428571;0,6071428571428571;28,2;2;0;1;2;0;1;1;0;1;2;0;1;2;1;2;3;1;1;2;0;0;1;0;1;2;0;0;0;0;0;1;0;1;1;1;1;2;0;0;4;0;1;3;0;0;3;0;1;2;0;2;2;6,52;111,08;103,74;7,33;5,76;110,81;104,31;6,5;3;4;5;3;4;5;7;4
DAL;0,707;102,5;96,8;5,86;4;3;14;3;1;1;0,889;0,8888888888888888;0,8888888888888888;0,8888888888888888;0,46153846153846156;0,46153846153846156;28,333333333333332;1;0;1;1;0;0;1;0;0;2;0;1;1;0;1;2;0;0;1;0;0;1;0;1;1;0;0;2;0;0;1;0;0;2;0;1;1;1;1;2;1;1;2;1;1;2;0;1;2;0;0;1;5,74;111,32;104,88;6,44;5,85;111,3;104,76;6,55;4;3;10;4;3;3;9;3
DET;0,659;93,3;89,5;3,31;5;22;2;6;2;26;0,589;0,6585365853658537;0,6585365853658537;0,5891472868217055;0,6458333333333334;0,5194805194805194;27,363636363636363;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;0;1;1;0;0;0;0;1;2;0;0;0;0;1;3;0;1;1;0;0;3;0;0;1;0;0;0;3,87;106,49;102,07;4,42;3,31;106,19;102,38;3,81;6;19;3;6;6;20;4;6
SEA;0,634;98,9;96,6;2,59;6;10;13;8;5;5;0,537;0,6341463414634146;0,5367088607594936;0,5367088607594936;0,5;0,5;26,272727272727273;2;0;0;2;0;0;1;0;0;1;0;0;2;0;0;2;1;2;3;0;0;0;0;0;1;0;0;4;0;0;0;0;0;1;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;1;2,29;113,09;110,41;2,68;2,59;113,33;110,34;2,99;7;2;27;7;8;2;27;7
HOU;0,622;95,1;91,0;4,27;7;18;3;5;2;9;0,589;0,6219512195121951;0,5853658536585366;0,589041095890411;0,3333333333333333;0,5061728395061729;30,636363636363637;2;0;1;1;0;0;2;0;0;1;0;1;1;0;1;1;0;0;2;1;1;2;0;0;2;0;1;1;0;0;1;0;0;1;0;1;2;0;1;2;0;1;3;0;1;1;0;1;1;0;1;2;4,04;107,03;102,57;4,46;4,26;106,85;102,15;4,7;5;13;4;5;5;15;3;5
SAC;0,61;103,7;101,6;2,56;8;2;25;9;7;15;0,615;0,6097560975609756;0,6476014760147601;0,6151172893136403;0,5079365079365079;0,5151515151515151;27,416666666666668;0;0;0;3;0;1;2;0;0;2;0;1;1;0;0;2;0;1;2;0;1;2;0;0;0;0;2;3;0;0;2;0;0;0;0;0;2;0;0;2;0;0;1;0;0;2;0;0;1;0;1;1;2,16;111,02;108,76;2,26;2,55;111,16;108,46;2,7;9;5;22;9;9;4;21;9
DEN;0,598;99,5;97,5;2,23;9;8;17;10;1;17;0,593;0,8;0,8;0,5934242181234964;0,2;0,4580152671755725;26,636363636363637;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,02;106,6;104,67;1,93;2,22;106,49;104,34;2,15;10;17;8;10;10;18;8;10
CHI;0,573;94,5;93,4;0,65;10;19;7;12;2;5;0,531;0,573170731707317;0,44594594594594594;0,5306122448979592;0,3333333333333333;0,3684210526315789;25,916666666666668;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2;1,06;102,14;101,01;1,13;0,65;101,84;101,15;0,69;12;27;2;12;12;28;2;12
