Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
LAC;0,537;113,6;113,1;0,31;11;15;9;18;3;7;0,584;0,5365853658536586;0,5635593220338984;0,5838926174496645;0,4583333333333333;0,611764705882353;29,23076923076923;1;0;0;2;0;0;0;0;0;1;0;0;2;0;0;2;0;0;1;0;1;2;0;0;2;1;2;2;0;0;2;0;0;1;0;0;2;0;0;0;0;0;2;0;0;1;0;0;1;0;0;1;0,5;115,91;115,4;0,51;0,31;115,67;115,37;0,31;17;17;18;17;18;19;17;18
MIA;0,537;109,5;109,8;-0,13;12;26;2;19;15;15;0,589;0,5365853658536586;0,5891213389121339;0,5891213389121339;0,592391304347826;0,592391304347826;27,454545454545453;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;1;1;2;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;-0,32;113,99;114,4;-0,41;-0,13;114,1;114,32;-0,22;21;25;8;21;19;25;8;21
GSW;0,537;118,9;117,1;1,66;13;2;17;10;9;9;0,665;0,5365853658536586;0,6652601969057665;0,6652601969057665;0,7071428571428572;0,7071428571428572;26,307692307692307;1;0;1;1;0;0;2;0;0;1;0;1;1;0;0;1;2;2;2;0;0;1;0;0;1;0;2;2;0;0;1;0;0;0;0;1;1;0;0;2;0;1;2;0;0;1;0;1;1;0;0;2;1,8;117,1;115,34;1,75;1,66;117,0;115,41;1,6;11;9;17;11;10;9;18;12
LAL;0,524;117,2;116,6;0,43;14;6;16;16;1;1;0,524;0,524390243902439;0,524390243902439;0,524390243902439;0,5;0,5;27,307692307692307;1;0;1;2;0;0;2;1;1;1;1;1;2;0;0;1;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;1;1;0;1;3;0;1;1;0;2;2;0;0;2;0;0;2;0;1;3;0,57;115,31;114,76;0,55;0,43;115,07;114,67;0,4;16;20;11;16;16;21;11;16
NOP;0,512;114,4;112,5;1,63;15;13;7;11;2;2;0,476;0,5121951219512195;0,47560975609756095;0,47560975609756095;0,3333333333333333;0,3333333333333333;25,583333333333332;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1,89;115,26;113,38;1,88;1,63;115,0;113,38;1,61;10;21;6;10;11;22;6;11
MIN;0,512;115,8;115,8;-0,22;16;11;14;21;3;3;0,507;0,5121951219512195;0,5073170731707317;0,5073170731707317;0,2727272727272727;0,2727272727272727;25,727272727272727;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;-0,04;114,52;114,5;0,02;-0,22;114,26;114,43;-0,18;20;23;9;20;21;24;9;20
TOR;0,5;112,9;111,4;1,59;17;20;4;12;5;5;0,582;0,5;0,5820512820512821;0,5820512820512821;0,6097560975609756;0,6097560975609756;25,75;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;2;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1,48;116,37;114,86;1,51;1,59;116,55;114,91;1,63;12;11;12;12;12;10;14;10
ATL;0,5;118,4;118,1;0,32;18;3;21;17;1;9;0,581;0,47619047619047616;0,47619047619047616;0,5814307458143074;0,3333333333333333;0,40350877192982454;24,6;0;0;0;1;1;1;2;0;1;1;0;0;2;0;0;2;0;0;1;0;0;0;0;1;1;0;0;2;0;0;1;0;0;2;0;0;2;0;0;0;0;0;2;0;0;1;0;0;1;0;1;1;0,29;117,45;117,16;0,29;0,32;117,66;117,34;0,32;18;7;22;18;17;6;22;17
CHI;0,488;113,1;111,8;1,37;19;18;6;13;3;8;0,566;0,4878048780487805;0,4957627118644068;0,5660377358490566;0,2;0,41304347826086957;27,083333333333332;1;0;0;2;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;1,29;114,52;113,16;1,36;1,37;114,55;113,1;1,44;13;23;5;13;13;23;5;13
OKC;0,488;117,5;116,4;0,96;20;5;15;15;3;3;0,364;0,4878048780487805;0,3644067796610169;0,3644067796610169;-1,0;-1,0;22,933333333333334;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;2;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1,09;115,92;114,9;1,03;0,96;115,8;114,91;0,89;14;16;13;14;15;16;14;15
DAL;0,463;114,2;114,1;-0,14;21;14;12;20;2;7;0,508;0,4634146341463415;0,5487804878048781;0,5083798882681564;0,5;0,42857142857142855;27,785714285714285;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;2;0;0;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0,07;117,63;117,56;0,06;-0,14;117,54;117,7;-0,16;19;6;25;19;20;7;24;19
UTA;0,451;117,1;118,0;-1,03;22;7;20;22;1;1;0,451;0,45121951219512196;0,45121951219512196;0,45121951219512196;-1,0;-1,0;26,357142857142858;1;0;0;1;0;1;1;0;0;2;0;0;1;1;2;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;-0,94;116,41;117,44;-1,02;-1,03;116,32;117,43;-1,11;22;10;23;22;22;11;23;22
WAS;0,427;113,2;114,4;-1,06;23;17;13;23;2;2;0,427;0,4268292682926829;0,4268292682926829;0,4268292682926829;-1,0;-1,0;27,615384615384617;0;0;0;2;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;2;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;2;-1,21;115,21;116,49;-1,28;-1,06;115,39;116,5;-1,12;23;22;21;23;23;20;21;23
IND;0,427;116,3;119,5;-2,91;24;9;24;25;6;21;0,53;0,4268292682926829;0,4898373983739837;0,5304914150384843;0,5142857142857142;0,47368421052631576;24,181818181818183;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;0;1;0;0;0;0;1;1;0;2;2;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;-3,18;115,65;118,81;-3,16;-2,91;115,96;118,83;-2,87;25;19;26;25;25;15;26;25
ORL;0,415;111,4;114,0;-2,39;25;22;11;24;2;2;0,341;0,4146341463414634;0,34146341463414637;0,34146341463414637;-1,0;-1,0;23,714285714285715;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,56;112,42;114,99;-2,57;-2,39;112,49;114,88;-2,39;24;26;14;24;24;26;12;24
POR;0,402;113,4;117,4;-3,96;26;16;19;26;2;2;0,366;0,4024390243902439;0,36585365853658536;0,36585365853658536;-1,0;-1,0;24,181818181818183;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;2;2;0;0;0;1;1;1;0;0;2;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;-4,01;115,72;119,83;-4,11;-3,96;115,72;119,79;-4,07;26;18;28;26;26;17;28;26
CHO;0,329;111,0;117,2;-5,89;27;23;18;27;6;9;0,444;0,32926829268292684;0,4532520325203252;0,44367176634214184;0,2727272727272727;0,23809523809523808;24,333333333333332;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;-6,24;109,86;116,14;-6,28;-5,89;110,04;115,96;-5,92;27;30;20;27;27;30;20;27
HOU;0,268;110,7;118,6;-7,62;28;24;23;28;3;3;0,25;0,2682926829268293;0,25;0,25;-1,0;-1,0;23,4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-7,85;112,14;120,16;-8,02;-7,62;112,21;119,99;-7,78;28;27;29;28;28;27;29;28
SAS;0,268;113,0;123,1;-9,82;29;19;25;30;27;27;0,642;0,2682926829268293;0,6422190879172543;0,6422190879172543;0,5985915492957746;0,5985915492957746;24,4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-10,04;111,11;120,96;-9,85;-9,82;111,14;120,79;-9,65;30;29;30;30;30;29;30;30
DET;0,207;110,3;118,5;-7,73;30;25;22;29;5;14;0,464;0,2073170731707317;0,3151041666666667;0,4642857142857143;0,0;0,38181818181818183;24,923076923076923;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,22;111,35;119,68;-8,33;-7,73;111,69;119,52;-7,83;29;28;27;29;29;28;27;29
