Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CLE;0,744;102,1;95,6;6,17;1;9;5;2;5;5;0,663;0,7439024390243902;0,6634146341463415;0,6634146341463415;0,5915492957746479;0,5915492957746479;28,09090909090909;1;1;1;1;0;1;2;0;0;0;1;1;1;0;0;3;0;1;2;0;2;4;1;1;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;6,52;112,27;105,07;7,21;6,17;112,29;105,47;6,82;2;4;7;2;2;4;9;2
ORL;0,72;102,8;95,3;7,12;2;6;4;1;3;6;0,654;0,7195121951219512;0,6910569105691057;0,654292343387471;0,5833333333333334;0,5921052631578947;27,833333333333332;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;2;0;0;0;1;1;1;0;1;1;1;1;1;0;1;2;0;1;1;0;0;1;0;0;0;7,49;112,13;104,0;8,13;7,12;112,02;104,28;7,73;1;6;3;1;1;6;3;1
LAL;0,695;101,7;97,0;4,78;3;11;8;5;10;19;0,705;0,6951219512195121;0,6743902439024391;0,7047496790757382;0,6666666666666666;0,6965944272445821;27,5;2;0;1;1;0;0;1;0;1;3;0;1;2;0;0;1;0;0;0;0;0;1;0;1;2;0;0;0;0;0;2;0;1;2;0;1;3;0;1;2;0;2;2;0;1;2;0;1;2;0;1;1;4,72;109,51;104,57;4,93;4,78;109,32;104,32;5,0;6;11;4;7;5;11;4;5
DAL;0,671;102,0;99,3;2,66;4;10;12;12;2;8;0,588;0,6707317073170732;0,6402439024390244;0,5884146341463414;0,4375;0,47435897435897434;30,0;2;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;2;0;0;3;0;1;1;0;1;2;0;1;1;0;0;1;0;1;1;0;1;2;0;1;1;0;2;2;0;0;2;0;1;1;2,72;110,0;107,17;2,84;2,67;109,88;107,09;2,79;12;10;12;12;12;10;12;12
PHO;0,659;110,2;105,3;4,67;5;1;22;6;2;9;0,483;0,6585365853658537;0,6371681415929203;0,48255813953488375;0,625;0,5714285714285714;27,416666666666668;2;0;1;1;1;1;1;0;0;1;0;1;1;0;1;3;0;1;2;0;2;5;0;0;1;1;1;2;0;0;0;0;0;0;0;1;2;0;0;2;0;0;2;0;0;1;0;0;1;0;0;1;4,9;116,11;110,94;5,16;4,68;116,06;111,13;4,93;5;1;22;5;6;1;23;6
UTA;0,646;104,2;98,9;5,33;6;4;10;3;22;25;0,604;0,6463414634146342;0,6245014245014245;0,6040609137055838;0,4897959183673469;0,48514851485148514;24,923076923076923;1;0;0;2;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;0;0;3;0;0;3;0;1;3;0;0;0;5,34;111,57;105,81;5,76;5,33;111,44;105,69;5,75;3;8;10;3;3;8;10;3
DEN;0,646;106,5;102,4;4,15;7;3;17;8;6;22;0,595;0,6463414634146342;0,6177777777777778;0,5950512975256488;0,36585365853658536;0,4431137724550898;27,833333333333332;2;1;1;2;0;0;1;0;0;1;1;1;1;0;0;2;0;2;2;0;0;2;1;2;2;0;2;2;0;0;1;0;1;1;0;0;2;0;1;2;0;1;3;0;0;2;0;0;2;1;1;2;4,09;112,32;108,21;4,11;4,15;112,26;108,06;4,2;8;3;16;8;8;5;16;8
ATL;0,646;101,7;97,0;4,44;8;11;8;7;6;6;0,419;0,6463414634146342;0,4186991869918699;0,4186991869918699;0,3793103448275862;0,3793103448275862;26,727272727272727;2;0;0;1;0;0;0;0;0;2;0;0;1;0;0;2;0;1;2;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;2;0;1;3;0;0;1;0;1;3;0;1;1;0;0;2;4,66;112,6;107,6;5,0;4,44;112,67;107,91;4,77;7;2;13;6;7;2;14;7
OKC;0,61;101,5;98,0;3,55;9;12;9;9;2;2;0,477;0,6097560975609756;0,4768211920529801;0,4768211920529801;0,3333333333333333;0,3333333333333333;23,0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;1;1;1;2;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;3,49;109,18;105,43;3,75;3,55;109,06;105,23;3,82;10;12;9;11;9;12;7;9
BOS;0,61;99,2;95,6;3,37;10;17;5;10;6;11;0,543;0,6097560975609756;0,5691056910569106;0,542719614921781;0,5774647887323944;0,5348837209302325;29,25;3;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;2;1;1;1;0;1;1;0;0;1;0;0;2;0;0;2;0;0;2;0;0;3;0;0;0;3,66;108,65;104,62;4,03;3,37;108,5;104,79;3,72;9;15;5;9;10;15;5;11
