Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
PHI;0,488;96,6;96,2;0,19;17;22;7;14;3;7;0,503;0,4878048780487805;0,45934959349593496;0,5027422303473492;0,3333333333333333;0,3125;25,818181818181817;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0,41;107,38;106,91;0,47;0,19;107,25;107,01;0,24;14;18;9;14;14;18;10;14
SAC;0,463;102,5;104,8;-1,86;18;8;23;18;1;1;0,463;0,4634146341463415;0,4634146341463415;0,4634146341463415;-1,0;-1,0;26,22222222222222;0;0;1;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;0;1;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;-2,26;108,25;110,71;-2,45;-1,85;108,48;110,51;-2,03;20;13;25;20;18;13;24;19
ATL;0,451;98,2;100,0;-2,23;19;15;14;20;4;4;0,323;0,45121951219512196;0,3231707317073171;0,3231707317073171;0,42857142857142855;0,42857142857142855;24,785714285714285;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;2;0;0;2;0;0;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1,82;107,6;109,52;-1,92;-2,23;107,44;109,81;-2,37;19;16;18;19;20;16;20;20
IND;0,439;104,0;105,4;-1,87;20;7;25;19;1;6;0,517;0,43902439024390244;0,43902439024390244;0,5165876777251185;-1,0;0,45161290322580644;26,583333333333332;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;2;0;1;2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-1,4;106,69;108,2;-1,51;-1,86;106,47;108,47;-2,0;18;19;15;18;19;20;15;18
NJN;0,415;95,8;100,9;-5,15;21;24;16;23;5;5;0,519;0,4146341463414634;0,5190217391304348;0,5190217391304348;0,47368421052631576;0,47368421052631576;27,416666666666668;0;0;1;2;0;1;2;0;0;0;0;0;2;0;0;2;0;0;0;0;1;1;0;1;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-5,06;104,61;110,25;-5,64;-5,15;104,6;110,32;-5,72;23;26;23;23;23;26;22;23
CHI;0,402;97,3;100,4;-3,19;22;17;15;21;1;1;0,429;0,42857142857142855;0,42857142857142855;0,42857142857142855;-1,0;-1,0;25,454545454545453;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-3,09;104,65;107,91;-3,26;-3,19;104,6;107,96;-3,36;21;25;14;21;21;26;14;21
CHA;0,39;97,1;101,4;-4,49;23;18;19;22;1;1;0,39;0,3902439024390244;0,3902439024390244;0,3902439024390244;-1,0;-1,0;26,272727272727273;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-4,38;105,39;110,22;-4,83;-4,48;105,43;110,36;-4,93;22;23;21;22;22;24;23;22
MIL;0,317;97,0;103,9;-6,92;24;19;22;28;2;2;0,31;0,3170731707317073;0,31;0,31;-1,0;-1,0;26,666666666666668;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,89;105,74;113,43;-7,68;-6,91;105,95;113,64;-7,69;27;21;30;27;28;21;30;28
NYK;0,28;96,9;103,5;-6,55;25;20;21;26;2;5;0,456;0,2804878048780488;0,34146341463414637;0,4560975609756098;-1,0;0,3333333333333333;25,416666666666668;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,61;105,34;112,45;-7,11;-6,54;105,54;112,57;-7,03;25;24;29;25;26;23;29;26
LAC;0,28;93,8;101,1;-6,56;26;27;17;27;5;15;0,478;0,2804878048780488;0,4268292682926829;0,4782971619365609;0,5833333333333334;0,5352112676056338;28,9;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-7,27;101,63;109,76;-8,14;-6,56;101,66;109,05;-7,38;28;28;19;28;27;28;18;27
MIN;0,268;95,6;102,4;-6,26;27;25;20;25;2;4;0,333;0,2682926829268293;0,27419354838709675;0,3333333333333333;-1,0;-1,0;25,09090909090909;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-6,78;104,42;111,96;-7,54;-6,25;104,62;111,59;-6,97;26;27;27;26;25;25;27;25
MEM;0,268;100,7;106,9;-5,76;28;10;27;24;1;1;0,268;0,2682926829268293;0,2682926829268293;0,2682926829268293;-1,0;-1,0;25,307692307692307;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,21;105,44;112,07;-6,62;-5,75;105,72;111,86;-6,14;24;22;28;24;24;22;28;24
SEA;0,244;97,5;106,3;-8,04;29;16;26;29;1;7;0,417;0,24390243902439024;0,24390243902439024;0,41683778234086244;-1,0;0,25;25,75;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-8,76;101,17;110,16;-8,99;-8,04;101,3;109,54;-8,24;30;29;20;29;29;29;19;29
MIA;0,183;91,4;100,0;-8,53;30;28;14;30;11;24;0,636;0,18292682926829268;0,5347467608951708;0,6355042016806722;0,4857142857142857;0,6063829787234043;26,90909090909091;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;-8,65;101,13;110,8;-9,68;-8,53;101,12;110,64;-9,52;29;30;26;30;30;30;25;30
