Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
MEM;0,524;100,5;100,0;0,96;11;27;3;11;1;1;0,524;0,524390243902439;0,524390243902439;0,524390243902439;0,3333333333333333;0,3333333333333333;27,692307692307693;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;2;0;0;1;0,49;108,59;107,89;0,7;0,96;108,71;107,55;1,17;13;18;7;12;11;17;5;11
ATL;0,524;103,2;104,0;-1,23;12;20;10;19;4;4;0,576;0,524390243902439;0,5762195121951219;0,5762195121951219;0,4358974358974359;0,4358974358974359;27,5;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;-0,85;105,55;106,54;-0,99;-1,23;105,32;106,69;-1,37;19;27;4;19;20;27;4;20
IND;0,512;105,1;105,3;-0,64;13;15;14;18;1;13;0,514;0,5121951219512195;0,5121951219512195;0,5138339920948617;0,0;0,3684210526315789;27,46153846153846;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;0;0;2;0;1;2;0;0;2;0;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;2;-0,22;109,33;109,49;-0,16;-0,64;109,21;109,81;-0,6;17;15;16;16;19;15;16;18
MIL;0,512;103,6;103,8;-0,45;14;19;9;17;3;4;0,488;0,5121951219512195;0,4715447154471545;0,4878048780487805;0,3333333333333333;0,375;25,76923076923077;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;2;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;-0,18;109,92;110,16;-0,23;-0,44;109,96;110,46;-0,5;16;13;20;17;17;13;19;17
MIA;0,5;103,2;102,1;0,77;15;20;5;12;9;9;0,609;0,5;0,6094182825484764;0,6094182825484764;0,6194690265486725;0,6194690265486725;26,272727272727273;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,06;108,73;107,65;1,09;0,78;108,62;107,84;0,79;10;17;5;10;12;18;8;12
CHI;0,5;102,9;102,4;0,03;16;21;6;14;2;2;0,506;0,5;0,5060975609756098;0,5060975609756098;0,3333333333333333;0,3333333333333333;26,071428571428573;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;3;0;1;3;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0,43;108,04;107,72;0,32;0,03;107,91;107,98;-0,08;14;20;6;14;14;21;10;15
POR;0,5;107,9;108,5;-0,23;17;8;24;16;5;9;0,488;0,5;0,5439024390243903;0,48773448773448774;0,3548387096774194;0,3333333333333333;24,692307692307693;0;0;1;2;0;0;1;0;0;1;0;1;2;0;0;0;0;1;2;1;2;3;0;1;1;1;1;2;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;2;-0,52;110,93;111,46;-0,53;-0,23;111,09;111,31;-0,22;18;11;24;18;16;11;22;16
DEN;0,488;111,7;111,2;0,7;18;3;26;13;2;4;0,415;0,4878048780487805;0,4451219512195122;0,4148148148148148;-1,0;-1,0;24,75;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;2;0;0;1;0;1;2;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0,51;113,9;113,43;0,47;0,7;114,06;113,39;0,67;12;4;29;13;13;4;30;13
DET;0,451;101,3;102,5;-1,29;19;24;7;20;3;11;0,587;0,45121951219512196;0,45934959349593496;0,5866666666666667;0,0;0,5274725274725275;26,0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;-1,12;106,53;107,9;-1,37;-1,29;106,39;107,93;-1,54;21;24;8;21;21;24;9;21
CHO;0,439;104,9;104,7;-0,07;20;16;13;15;4;4;0,488;0,43902439024390244;0,4878048780487805;0,4878048780487805;0,2727272727272727;0,2727272727272727;27,25;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0,2;109,57;109,31;0,25;-0,06;109,53;109,55;-0,02;15;14;14;15;15;14;15;14
NOP;0,415;104,3;106,4;-1,69;21;18;17;21;2;14;0,459;0,4146341463414634;0,3902439024390244;0,45914844649021863;-1,0;0,5714285714285714;26,166666666666668;1;0;1;1;0;1;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;-2,1;105,81;108,01;-2,2;-1,69;105,79;107,57;-1,78;22;26;9;22;22;26;6;22
DAL;0,402;97,9;100,8;-2,53;22;28;4;22;9;15;0,572;0,4024390243902439;0,5720221606648199;0,57166392092257;0,4827586206896552;0,48333333333333334;27,846153846153847;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,93;106,28;109,36;-3,08;-2,52;106,31;108,96;-2,65;23;25;15;23;23;25;12;23
SAC;0,39;102,8;106,7;-3,29;23;22;18;23;1;4;0,546;0,3902439024390244;0,3902439024390244;0,5457317073170732;-1,0;0,4090909090909091;27,727272727272727;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;2;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;-3,88;107,98;112,18;-4,21;-3,29;108,12;111,72;-3,59;25;21;25;25;24;20;25;24
MIN;0,378;105,6;106,7;-0,64;24;13;18;18;1;6;0,601;0,3780487804878049;0,3780487804878049;0,6008403361344538;-1,0;0,45098039215686275;24,454545454545453;0;0;0;2;0;1;1;0;1;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;1;1;0;0;2;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;2;-1,11;111,54;112,74;-1,2;-0,63;111,75;112,46;-0,71;20;10;27;20;18;9;27;19
NYK;0,378;104,3;108,0;-3,87;25;18;22;24;1;4;0,447;0,3780487804878049;0,3780487804878049;0,44745762711864406;-1,0;-1,0;27,071428571428573;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-3,67;108,57;112,35;-3,77;-3,87;108,62;112,6;-3,98;24;19;26;24;25;18;28;25
ORL;0,354;101,1;107,6;-6,61;26;25;21;28;1;7;0,544;0,35365853658536583;0,35365853658536583;0,543859649122807;-1,0;0,5081967213114754;26,25;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,57;104,23;111,11;-6,88;-6,61;104,3;111,21;-6,92;28;29;22;29;29;29;21;30
PHI;0,341;102,4;108,1;-5,83;27;23;23;26;4;4;0,229;0,34146341463414637;0,22865853658536586;0,22865853658536586;-1,0;-1,0;24,583333333333332;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;-5,7;103,96;109,81;-5,85;-5,83;103,92;109,91;-5,99;27;30;17;27;27;30;17;27
LAL;0,317;104,6;111,5;-6,29;28;17;27;27;1;1;0,317;0,3170731707317073;0,3170731707317073;0,3170731707317073;-1,0;-1,0;25,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-6,88;106,69;113,72;-7,02;-6,29;106,96;113,38;-6,42;30;23;30;30;28;23;29;28
PHO;0,293;107,7;113,3;-5,14;29;9;29;25;2;2;0,287;0,2926829268292683;0,28695652173913044;0,28695652173913044;-1,0;-1,0;25,0;0;0;0;2;0;0;1;0;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;-5,63;107,32;112,79;-5,47;-5,14;107,43;112,41;-4,98;26;22;28;26;26;22;26;26
BRK;0,244;105,8;112,5;-6,74;30;12;28;29;1;1;0,244;0,24390243902439024;0,24390243902439024;0,24390243902439024;-1,0;-1,0;26,642857142857142;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,73;104,61;111,34;-6,73;-6,74;104,63;111,37;-6,74;29;28;23;28;30;28;23;29
