Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
NOP;0,415;99,7;102,4;-1,98;21;17;16;20;4;4;0,41;0,4146341463414634;0,41025641025641024;0,41025641025641024;0,3333333333333333;0,3333333333333333;24,46153846153846;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;-2,71;107,98;110,9;-2,92;-1,98;108,18;110,35;-2,16;21;13;27;21;21;12;24;21
CLE;0,402;98,2;101,5;-3,86;22;21;13;22;6;8;0,616;0,4024390243902439;0,6199186991869918;0,6163410301953819;0,5915492957746479;0,5662650602409639;24,916666666666668;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;-3,29;104,95;108,52;-3,56;-3,86;104,92;109,07;-4,16;23;21;18;23;23;22;22;23
DET;0,354;101,0;104,7;-4,13;23;14;23;23;1;1;0,25;0,25;0,25;0,25;-1,0;-1,0;24,90909090909091;0;0;0;0;0;1;1;1;1;2;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;-3,66;106,6;110,51;-3,92;-4,14;106,66;111,07;-4,41;24;18;25;24;24;18;28;24
SAC;0,341;100,5;103,4;-2,08;24;16;20;21;1;1;0,341;0,34146341463414637;0,34146341463414637;0,34146341463414637;-1,0;-1,0;24,666666666666668;0;0;1;3;0;0;1;0;1;1;0;1;3;0;0;0;0;0;0;1;1;1;0;1;3;0;0;1;0;0;1;0;0;1;0;1;2;0;0;1;0;0;0;0;0;2;0;1;2;1;1;3;-2,9;106,22;109,46;-3,24;-2,08;106,39;108,77;-2,37;22;20;23;22;22;20;19;22
LAL;0,329;103,0;109,2;-5,33;25;11;25;25;2;12;0,516;0,32926829268292684;0,43506493506493504;0,5164585698070374;0,0;0,4406779661016949;26,166666666666668;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;-6,29;104,89;111,01;-6,13;-5,33;105,23;110,38;-5,15;27;22;28;27;26;21;25;25
UTA;0,305;95,0;102,2;-6,27;26;28;15;27;4;4;0,434;0,3048780487804878;0,43410852713178294;0,43410852713178294;0,0;0,0;25,0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,17;104,15;112,0;-7,85;-6,27;104,43;111,32;-6,89;28;25;29;28;28;23;29;28
BOS;0,305;96,2;100,7;-4,97;27;25;11;24;1;1;0,305;0,3048780487804878;0,3048780487804878;0,3048780487804878;-1,0;-1,0;25,0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4,46;103,82;108,63;-4,81;-4,98;103,69;109,03;-5,34;25;26;20;25;25;27;21;26
ORL;0,28;96,5;102,0;-5,88;28;24;14;26;2;2;0,262;0,2804878048780488;0,2621951219512195;0,2621951219512195;-1,0;-1,0;25,0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,44;102,14;108,1;-5,96;-5,88;102,06;108,48;-6,41;26;29;17;26;27;29;18;27
PHI;0,232;99,5;109,9;-10,66;29;18;26;29;1;1;0,232;0,23170731707317074;0,23170731707317074;0,23170731707317074;-1,0;-1,0;23,3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-10,45;100,09;110,53;-10,44;-10,66;100,11;110,79;-10,68;30;30;26;30;30;30;27;30
MIL;0,183;95,5;103,7;-8,41;30;27;21;28;1;4;0,458;0,18292682926829268;0,18292682926829268;0,4583333333333333;-1,0;0,4166666666666667;25,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-8,18;103,67;112,67;-9,0;-8,41;103,88;113,1;-9,23;29;27;30;29;29;26;30;29
