Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
MIL;0,585;115,5;113,0;2,12;11;11;12;11;2;26;0,587;0,5853658536585366;0,5508474576271186;0,5874620829120324;0,3333333333333333;0,5113122171945701;28,727272727272727;0;1;1;2;0;0;2;0;1;2;1;1;1;0;0;1;0;1;1;0;1;2;1;2;2;0;1;1;0;0;0;0;1;2;1;1;2;0;1;2;0;1;2;1;1;2;1;1;2;1;1;2;2,48;115,99;113,52;2,47;2,12;115,93;113,81;2,12;11;11;12;11;11;11;12;11
MEM;0,585;121,7;116,9;4,79;12;2;23;7;1;1;0,444;0,4444444444444444;0,4444444444444444;0,4444444444444444;-1,0;-1,0;25,0;0;0;0;2;0;1;1;0;0;1;0;0;2;0;0;1;0;0;0;0;1;2;0;1;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;2;4,85;117,83;113,11;4,72;4,79;117,74;113,09;4,65;5;6;10;6;7;6;9;7
GSW;0,585;113,8;110,5;3,56;13;15;8;10;11;11;0,648;0,5853658536585366;0,648;0,648;0,7071428571428572;0,7071428571428572;27,466666666666665;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;3,3;115,09;111,81;3,28;3,56;115,08;111,55;3,53;10;15;7;10;10;14;6;10
DET;0,537;115,5;113,6;1,73;14;11;13;12;1;9;0,477;0,5365853658536586;0,5365853658536586;0,4768740031897927;-1,0;0,3181818181818182;25,272727272727273;0;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;0;0;2;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;1,9;115,05;113,12;1,93;1,73;114,98;113,21;1,77;13;16;11;13;12;17;10;12
ORL;0,5;105,4;105,5;-0,7;15;25;1;17;4;4;0,439;0,5;0,43902439024390244;0,43902439024390244;0,42857142857142855;0,42857142857142855;25,133333333333333;0;0;1;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;2;-0,12;109,46;109,54;-0,08;-0,7;109,11;109,77;-0,66;17;27;2;17;17;27;2;17
ATL;0,488;118,2;119,3;-1,41;16;5;24;19;3;11;0,558;0,4878048780487805;0,4648648648648649;0,5578562728380024;0,3333333333333333;0,40350877192982454;24,166666666666668;0;0;0;1;1;1;1;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1,13;114,74;115,74;-1,0;-1,41;114,78;116,05;-1,27;18;18;18;18;19;18;21;19
SAC;0,488;115,7;115,3;0,58;17;10;18;15;1;1;0,529;0,5294117647058824;0,5294117647058824;0,5294117647058824;-1,0;-1,0;27,928571428571427;0;0;0;3;0;0;2;1;1;1;0;1;3;0;0;2;0;0;1;0;1;4;0;0;2;0;0;0;0;0;2;0;0;0;0;1;2;0;1;1;0;0;2;0;1;1;0;1;1;0;0;1;0,48;116,86;116,35;0,51;0,58;116,86;116,24;0,62;16;7;23;16;15;7;23;15
CHI;0,476;117,8;119,4;-1,83;18;6;25;20;5;10;0,548;0,47560975609756095;0,4875;0,5475;0,2;0,41304347826086957;24,923076923076923;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,56;114,28;115,77;-1,49;-1,83;114,23;115,98;-1,75;20;20;19;20;20;20;20;20
DAL;0,476;114,2;115,4;-0,74;19;13;19;18;4;9;0,516;0,47560975609756095;0,5457317073170732;0,5164051355206848;0,55;0,484375;26,666666666666668;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;3;0;0;2;0;0;0;0;0;1;0;2;3;0;0;0;0;2;3;0;1;1;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;-1,2;114,9;116,05;-1,15;-0,74;115,06;115,76;-0,71;19;17;21;19;18;15;19;18
MIA;0,451;110,6;110,0;0,11;20;21;7;16;17;17;0,579;0,45121951219512196;0,579102281089036;0,579102281089036;0,582010582010582;0,582010582010582;26,0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0,56;113,61;113,07;0,54;0,11;113,5;113,41;0,09;15;21;9;15;16;21;11;16
PHO;0,439;113,6;116,6;-2,55;21;16;21;22;1;11;0,589;0,43902439024390244;0,43902439024390244;0,5889014722536806;-1,0;0,5384615384615384;28,23076923076923;0;0;1;2;0;0;1;0;0;1;0;1;2;0;0;3;0;0;0;0;0;3;0;1;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;-3,0;116,26;119,3;-3,04;-2,55;116,49;119,09;-2,6;23;10;28;23;22;10;28;23
POR;0,439;110,9;113,9;-2,67;22;20;14;23;4;4;0,357;0,43902439024390244;0,3567073170731707;0,3567073170731707;-1,0;-1,0;23,76923076923077;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,98;111,95;114,75;-2,8;-2,66;111,84;114,33;-2,5;22;22;16;22;23;23;13;22
SAS;0,415;113,9;116,7;-2,45;23;14;22;21;29;29;0,621;0,4146341463414634;0,6206896551724138;0,6206896551724138;0,5985915492957746;0,5985915492957746;24,846153846153847;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;-2,76;114,53;117,23;-2,71;-2,45;114,65;117,06;-2,41;21;19;25;21;21;19;25;21
TOR;0,366;110,9;115,2;-4,4;24;20;17;24;2;2;0,335;0,36585365853658536;0,3353658536585366;0,3353658536585366;-1,0;-1,0;24,307692307692307;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-4,29;110,52;114,93;-4,41;-4,4;110,51;115,02;-4,51;24;25;17;24;24;26;17;24
BRK;0,317;105,1;112,2;-6,95;25;26;10;26;1;1;0,317;0,3170731707317073;0,3170731707317073;0,3170731707317073;-1,0;-1,0;24,09090909090909;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-7,11;108,62;115,83;-7,21;-6,95;108,69;115,74;-7,04;26;28;20;26;26;28;18;26
PHI;0,293;109,6;115,8;-6,29;26;23;20;25;2;7;0,538;0,2926829268292683;0,4329268292682927;0,5379061371841155;0,3333333333333333;0,574468085106383;28,923076923076923;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,23;111,91;118,33;-6,42;-6,29;112,08;118,55;-6,46;25;23;26;25;25;22;26;25
NOP;0,256;109,8;119,3;-8,59;27;22;24;28;4;4;0,451;0,25609756097560976;0,45121951219512196;0,45121951219512196;0,2;0,2;25,76923076923077;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,43;110,39;120,01;-9,62;-8,59;110,7;119,49;-8,78;29;26;29;29;28;25;29;28
CHO;0,232;105,1;114,2;-9,1;28;26;15;29;1;1;0,232;0,23170731707317074;0,23170731707317074;0,23170731707317074;-1,0;-1,0;26,153846153846153;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;1;1;2;2;2;0;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;-9,11;107,37;116,65;-9,28;-9,1;107,42;116,67;-9,25;27;29;24;27;29;29;24;29
WAS;0,22;108,0;120,4;-12,14;29;24;26;30;2;2;0,215;0,21951219512195122;0,21487603305785125;0,21487603305785125;-1,0;-1,0;24,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;-12,44;106,79;119,12;-12,33;-12,13;106,99;119,01;-12,02;30;30;27;30;30;30;27;30
UTA;0,207;111,9;121,2;-8,51;30;19;27;27;3;3;0,346;0,2073170731707317;0,34552845528455284;0,34552845528455284;-1,0;-1,0;24,357142857142858;0;0;0;0;0;0;1;0;1;2;0;0;0;0;1;2;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-9,34;111,24;120,61;-9,37;-8,51;111,56;120,1;-8,54;28;24;30;28;27;24;30;27
