Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CHO;0,598;98,4;95,8;2,33;11;14;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,67;105,0;102,22;2,79;2,34;104,84;102,41;2,43;9;18;9;10;10;18;9;10
SEA;0,549;99,1;98,1;1,17;12;10;14;12;2,0;6,0;0,635;0,5487804878048781;0,5303030303030303;0,635036496350365;0,4;0,5510204081632653;28,5;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;2,0;2,0;2,0;3,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,95;106,19;105,33;0,87;1,17;106,32;105,21;1,11;14;9;16;15;12;9;16;13
TOR;0,549;97,2;97,3;-0,46;13;17;13;18;3,0;3,0;0,442;0,5487804878048781;0,44242424242424244;0,44242424242424244;0,0;0,0;29,166666666666668;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;-0,16;105,46;105,53;-0,06;-0,46;105,32;105,71;-0,39;17;14;17;17;18;15;18;18
SAC;0,537;105,0;102,0;3,04;14;1;25;7;2,0;10,0;0,578;0,5365853658536586;0,5378787878787878;0,5775978407557355;0,4;0,5063291139240507;27,916666666666668;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;2,0;3,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;3,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;2,91;105,62;102,58;3,04;3,04;105,61;102,43;3,19;8;12;11;8;7;13;10;7
MIL;0,512;101,2;101,0;-0,06;15;5;23;16;2,0;13,0;0,596;0,5121951219512195;0,5303030303030303;0,5962539021852237;0,25;0,46078431372549017;28,272727272727273;2,0;0,0;0,0;3,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,22;109,07;108,82;0,25;-0,05;109,15;109,19;-0,05;16;2;27;16;16;1;28;16
DET;0,512;103,5;102,0;1,13;16;2;25;13;1,0;4,0;0,327;0,5833333333333334;0,5833333333333334;0,3269230769230769;0,0;0,0;29,09090909090909;2,0;1,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;2,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;2,0;2,0;1,44;108,14;106,54;1,6;1,13;108,18;106,91;1,27;12;4;21;11;13;4;22;12
ORL;0,5;100,1;99,4;0,43;17;7;16;15;1,0;1,0;0,5;0,5;0,5;0,5;-1,0;-1,0;25,916666666666668;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,68;103,35;102,37;0,97;0,43;103,13;102,44;0,69;15;21;10;14;15;22;11;15
DAL;0,488;101,4;102,0;-0,29;18;3;25;17;3,0;22,0;0,552;0,4878048780487805;0,3787878787878788;0,5518474374255066;-1,0;0,45535714285714285;26,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-0,57;107,33;107,86;-0,52;-0,28;107,59;107,8;-0,22;18;7;25;18;17;7;24;17
DEN;0,427;99,0;101,1;-1,76;19;11;24;22;4,0;4,0;0,468;0,4268292682926829;0,46785714285714286;0,46785714285714286;0,5;0,5;26,307692307692307;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-2,12;104,19;106,44;-2,25;-1,76;104,37;106,23;-1,86;22;20;20;22;22;19;19;22
BOS;0,427;99,3;100,1;-1,0;20;9;20;20;3,0;5,0;0,476;0,4268292682926829;0,4205607476635514;0,47619047619047616;-1,0;0,46153846153846156;25,916666666666668;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;1,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-0,76;105,41;106,26;-0,85;-1,0;105,46;106,57;-1,11;19;15;19;19;20;14;21;20
HOU;0,415;99,5;100,3;-0,57;21;8;21;19;9,0;9,0;0,592;0,4146341463414634;0,591743119266055;0,591743119266055;0,5666666666666667;0,5666666666666667;27,09090909090909;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,87;105,53;106,55;-1,02;-0,56;105,72;106,41;-0,69;20;13;22;20;19;11;20;19
CLE;0,39;97,0;100,5;-3,64;22;18;22;24;1,0;1,0;0,39;0,3902439024390244;0,3902439024390244;0,3902439024390244;-1,0;-1,0;27,4;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-3,5;101,04;104,85;-3,81;-3,64;100,87;104,83;-3,96;24;26;15;24;24;26;15;24
NJN;0,378;98,0;99,0;-1,18;23;15;15;21;2,0;4,0;0,357;0,3780487804878049;0,39285714285714285;0,35714285714285715;-1,0;-1,0;27,454545454545453;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;-1,04;105,93;107,12;-1,19;-1,18;105,98;107,31;-1,33;21;10;23;21;21;10;23;21
WAS;0,354;96,6;99,9;-3,47;24;19;19;23;1,0;3,0;0,331;0,39473684210526316;0,39473684210526316;0,33136094674556216;-1,0;-1,0;27,615384615384617;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,28;104,29;107,71;-3,42;-3,47;104,3;107,92;-3,62;23;19;24;23;23;20;25;23
ATL;0,341;94,3;99,7;-5,41;25;25;18;26;7,0;27,0;0,546;0,34146341463414637;0,5719557195571956;0,5458333333333333;0,3617021276595745;0,4585987261146497;26,5;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;-5,38;102,68;108,46;-5,78;-5,41;102,68;108,5;-5,82;25;24;26;25;26;24;26;26
VAN;0,268;93,9;99,5;-5,1;26;26;17;25;1,0;1,0;0,3;0,3;0,3;0,3;-1,0;-1,0;26,46153846153846;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;-5,62;103,34;109,5;-6,17;-5,1;103,66;109,26;-5,6;26;22;29;26;25;21;29;25
GSW;0,232;95,5;103,8;-7,63;27;22;27;27;1,0;6,0;0,382;0,23636363636363636;0,23636363636363636;0,38222222222222224;-1,0;0,25;26,3;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;-8,27;100,4;109,04;-8,64;-7,62;100,7;108,65;-7,96;27;27;28;27;27;27;27;27
CHI;0,207;84,8;94,2;-9,23;28;29;9;28;2,0;2,0;0,227;0,2073170731707317;0,22727272727272727;0,22727272727272727;-1,0;-1,0;26,166666666666668;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;2,0;3,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-9,4;95,5;105,93;-10,43;-9,23;95,42;105,65;-10,23;28;29;18;28;28;29;17;28
LAC;0,183;92,0;103,5;-10,73;29;28;26;29;1,0;1,0;0,108;0,10810810810810811;0,10810810810810811;0,10810810810810811;-1,0;-1,0;24,916666666666668;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-11,52;98,61;110,91;-12,3;-10,73;99,0;110,44;-11,45;29;28;30;29;29;28;30;29
