Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CHO;0,537;110,1;110,4;-0,02;11;2;21;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,24;110,22;110,55;-0,33;-0,02;110,32;110,41;-0,09;15;7;22;15;15;6;22;15
NJN;0,524;102,8;101,6;1,2;12;19;5;12;1,0;11,0;0,603;0,524390243902439;0,524390243902439;0,6027874564459931;0,4;0,6186440677966102;28,307692307692307;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;1,26;107,19;105,91;1,28;1,2;107,04;105,81;1,23;12;19;8;12;12;20;5;12
ATL;0,524;107,5;108,4;-0,67;13;9;18;16;3,0;5,0;0,446;0,524390243902439;0,5040650406504065;0,44634146341463415;0,25;0,18181818181818182;26,09090909090909;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;1,0;1,0;1,0;-0,87;109,91;110,79;-0,88;-0,67;110,04;110,71;-0,67;16;10;24;16;16;7;24;16
IND;0,5;107,8;106,1;1,77;14;7;14;9;3,0;4,0;0,463;0,5;0,5113122171945701;0,4634146341463415;0,25;0,25;26,833333333333332;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;3,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;1,7;112,57;110,91;1,66;1,77;112,7;110,95;1,75;10;5;26;10;9;5;27;10
LAC;0,5;107,1;106,8;0,33;15;10;16;14;2,0;14,0;0,596;0,5;0,5470085470085471;0,5962230215827338;0,4;0,4482758620689655;26,615384615384617;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,35;107,99;107,71;0,27;0,32;107,91;107,68;0,23;14;18;14;14;14;18;12;14
ORL;0,5;105,5;104,2;1,35;16;12;9;11;4,0;7,0;0,43;0,5;0,3384146341463415;0,42990654205607476;-1,0;0,47058823529411764;26,272727272727273;1,0;0,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;1,32;109,06;107,75;1,31;1,35;109,07;107,71;1,35;11;13;15;11;11;13;13;11
DET;0,488;100,6;102,0;-1,1;17;23;6;19;1,0;4,0;0,296;0,4878048780487805;0,4878048780487805;0,29573170731707316;-1,0;-1,0;29,166666666666668;2,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,39;108,0;109,34;-1,34;-1,1;108,02;109,06;-1,04;20;17;18;19;19;17;18;18
LAL;0,476;104,2;105,5;-1,2;18;15;12;20;1,0;1,0;0,476;0,47560975609756095;0,47560975609756095;0,47560975609756095;0,4;0,4;28,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,27;108,1;109,46;-1,36;-1,2;108,13;109,44;-1,31;19;16;19;20;20;16;19;20
DEN;0,439;105,2;106,9;-2,14;19;13;17;21;1,0;1,0;0,439;0,43902439024390244;0,43902439024390244;0,43902439024390244;-1,0;-1,0;25,153846153846153;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,74;105,19;106,98;-1,79;-2,14;104,91;107,1;-2,19;21;24;10;21;21;24;11;21
MIA;0,439;103,6;104,7;-0,93;20;18;10;17;2,0;18,0;0,463;0,43902439024390244;0,45121951219512196;0,4626984126984127;0,0;0,46296296296296297;25,083333333333332;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,15;108,51;109,67;-1,16;-0,93;108,73;109,67;-0,94;18;15;20;17;17;14;20;17
GSW;0,415;109,9;110,9;-0,94;21;3;22;18;5,0;16,0;0,582;0,4146341463414634;0,5195121951219512;0,5819165378670789;0,42857142857142855;0,46788990825688076;24,6;2,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;-0,99;109,62;110,78;-1,16;-0,94;109,74;110,86;-1,12;17;11;23;17;18;11;26;19
MIL;0,341;102,3;106,1;-3,26;22;20;14;23;1,0;3,0;0,524;0,34146341463414637;0,34146341463414637;0,524390243902439;-1,0;0,5652173913043478;27,09090909090909;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;-3,73;106,78;110,8;-4,02;-3,26;106,91;110,43;-3,52;23;21;25;23;23;21;23;23
PHI;0,317;104,3;110,1;-5,25;23;14;20;24;1,0;1,0;0,269;0,2692307692307692;0,2692307692307692;0,2692307692307692;-1,0;-1,0;27,545454545454547;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-5,77;105,3;110,94;-5,65;-5,25;105,6;110,73;-5,12;24;23;27;24;24;23;25;24
SAC;0,305;107,9;111,1;-3,0;24;6;23;22;1,0;1,0;0,305;0,3048780487804878;0,3048780487804878;0,3048780487804878;-1,0;-1,0;26,692307692307693;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-3,17;107,06;110,26;-3,2;-3,0;107,14;110,18;-3,04;22;20;21;22;22;19;21;22
WSB;0,268;101,9;108,9;-6,49;25;21;19;25;6,0;6,0;0,383;0,2682926829268293;0,3827956989247312;0,3827956989247312;0,4;0,4;25,916666666666668;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;-7,04;104,23;111,39;-7,16;-6,49;104,53;111,13;-6,59;25;26;28;25;25;26;28;25
MIN;0,232;98,1;105,9;-7,62;26;25;13;26;1,0;1,0;0,245;0,24528301886792453;0,24528301886792453;0,24528301886792453;-1,0;-1,0;25,916666666666668;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;1,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-7,78;104,4;112,65;-8,25;-7,62;104,56;112,63;-8,07;26;25;29;26;26;25;29;26
DAL;0,134;99,3;114,5;-14,68;27;24;24;27;1,0;1,0;0,17;0,16981132075471697;0,16981132075471697;0,16981132075471697;-1,0;-1,0;24,916666666666668;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-15,2;100,39;115,5;-15,11;-14,68;100,7;115,31;-14,61;27;27;30;27;27;27;30;27
