Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
CLE;0,512;102,6;102,9;-0,62;14;21;6;17;4,0;17,0;0,528;0,5121951219512195;0,524390243902439;0,5284256559766763;0,4;0,5119047619047619;26,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;3,0;1,0;2,0;4,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;-0,3;107,52;107,74;-0,22;-0,62;107,06;107,57;-0,51;17;19;11;17;17;19;11;17
IND;0,512;109,3;109,1;-0,18;15;10;21;16;2,0;2,0;0,474;0,5121951219512195;0,4740740740740741;0,4740740740740741;0,0;0,0;27,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;2,0;2,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,16;112,21;112,06;0,15;-0,18;112,03;112,19;-0,16;15;6;27;15;16;6;27;16
SEA;0,5;106,9;105,9;1,4;16;14;10;12;5,0;5,0;0,493;0,5;0,4926829268292683;0,4926829268292683;0,4444444444444444;0,4444444444444444;25,166666666666668;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;1,04;111,55;110,5;1,05;1,4;111,97;110,58;1,39;13;8;25;13;12;7;26;12
HOU;0,5;106,7;105,3;1,71;17;16;9;10;2,0;5,0;0,398;0,5;0,524390243902439;0,3982808022922636;0,25;0,25;27,583333333333332;1,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;1,46;105,31;104,02;1,29;1,7;105,41;103,89;1,52;10;22;4;11;10;22;4;10
ATL;0,5;108,5;107,5;0,64;18;11;16;14;8,0;8,0;0,562;0,5;0,561525129982669;0,561525129982669;0,45;0,45;28,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;1,02;113,52;112,7;0,82;0,64;113,38;112,91;0,47;14;3;28;14;14;4;29;14
GSW;0,451;116,3;119,4;-2,55;19;1;25;20;2,0;13,0;0,592;0,45121951219512196;0,4878048780487805;0,5916030534351145;0,5;0,4791666666666667;26,09090909090909;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-3,13;109,91;112,92;-3,01;-2,55;110,39;112,84;-2,45;20;13;29;20;20;11;28;19
WSB;0,378;107,7;109,9;-2,43;20;13;22;19;3,0;3,0;0,461;0,3780487804878049;0,4611872146118721;0,4611872146118721;0,4;0,4;26,333333333333332;0,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;3,0;4,0;-2,16;107,86;110,18;-2,32;-2,43;107,6;110,17;-2,56;19;16;23;19;19;17;24;20
LAC;0,366;103,8;107,2;-2,8;21;20;15;21;2,0;2,0;0,325;0,36585365853658536;0,3253968253968254;0,3253968253968254;-1,0;-1,0;25,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,39;104,51;107,91;-3,4;-2,8;104,76;107,59;-2,83;21;23;14;21;21;24;12;21
SAC;0,28;101,7;106,8;-4,41;22;23;13;23;1,0;20,0;0,511;0,2962962962962963;0,2962962962962963;0,511166253101737;-1,0;0,4444444444444444;25,75;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;-5,06;105,45;110,66;-5,21;-4,42;105,82;110,39;-4,57;23;21;26;23;23;21;25;23
MIN;0,268;95,2;99,4;-3,6;23;27;2;22;1,0;4,0;0,263;0,2682926829268293;0,2682926829268293;0,26291079812206575;-1,0;-1,0;25,9;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,23;104,49;109,14;-4,65;-3,6;104,9;108,92;-4,02;22;24;19;22;22;23;18;22
CHO;0,232;100,4;108,2;-7,0;24;25;20;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,82;102,44;110,26;-7,82;-7,01;102,95;109,98;-7,03;24;25;24;24;24;25;23;24
MIA;0,22;100,6;110,3;-9,59;25;24;23;27;2,0;2,0;0,201;0,21951219512195122;0,20121951219512196;0,20121951219512196;-1,0;-1,0;25,25;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-9,72;100,05;109,7;-9,64;-9,59;99,75;109,26;-9,51;27;27;22;27;27;27;20;27
ORL;0,22;110,9;119,8;-8,73;26;5;26;26;1,0;4,0;0,474;0,21951219512195122;0,21951219512195122;0,4740484429065744;-1,0;0,47058823529411764;26,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-8,91;106,31;114,63;-8,32;-8,73;106,26;114,41;-8,15;26;20;30;26;26;20;30;26
NJN;0,207;100,1;108,0;-7,82;27;26;19;25;1,0;19,0;0,5;0,2073170731707317;0,2073170731707317;0,5;-1,0;0,5294117647058824;26,666666666666668;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,87;101,43;109,29;-7,86;-7,82;101,11;108,91;-7,8;25;26;20;25;25;26;17;25
