Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
IND;0,585;108,0;104,7;2,76;11;20;1;10;3;15;0,524;0,5853658536585366;0,5609756097560976;0,5238095238095238;0,2;0,3469387755102041;26,166666666666668;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;4;0;0;0;0;0;0;0;1;3;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;3,33;110,62;107,23;3,39;2,76;110,31;107,5;2,8;10;18;3;9;10;18;4;10
SAS;0,585;111,7;110,0;1,8;12;17;12;12;23;23;0,684;0,5853658536585366;0,6840659340659341;0,6840659340659341;0,5985915492957746;0,5985915492957746;28,636363636363637;1;0;0;2;0;0;1;0;0;1;0;0;2;0;1;1;0;0;0;0;1;3;0;0;2;0;1;3;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1,68;113,3;111,55;1,75;1,81;113,3;111,42;1,88;12;7;19;12;12;7;18;12
LAC;0,585;115,1;114,3;1,09;13;5;25;13;6;20;0,576;0,5853658536585366;0,6239837398373984;0,5760309278350515;0,43478260869565216;0,5029940119760479;27,23076923076923;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;2;0;1;2;0;1;3;0;0;0;0;0;1;0;1;2;0;0;2;0;1;3;0;0;2;0;0;2;0;1;1;0,85;113,14;112,33;0,81;1,09;113,29;112,22;1,06;13;9;21;13;13;8;21;13
ORL;0,512;107,3;106,6;0,28;14;22;5;14;1;6;0,484;0,5121951219512195;0,5121951219512195;0,483739837398374;0,2;0,25;25,153846153846153;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;1;1;0;1;1;0;0;2;0;1;1;0;1;1;0;0;1;0,71;109,46;108,82;0,65;0,28;109,26;109,05;0,21;14;22;8;14;14;22;8;14
BRK;0,512;112,2;112,3;-0,4;15;15;18;15;3;3;0,366;0,5121951219512195;0,36585365853658536;0,36585365853658536;0,2;0,2;25,692307692307693;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;2;0;1;3;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;-0,07;110,3;110,36;-0,06;-0,4;110,15;110,56;-0,41;15;19;14;15;15;20;14;16
DET;0,5;107,0;107,3;-0,56;16;23;7;17;1;10;0,543;0,5;0,5;0,5433070866141733;0,0;0,38181818181818183;27,46153846153846;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;0;0;1;-0,24;109,93;110,13;-0,2;-0,55;109,86;110,38;-0,53;17;21;11;17;17;21;13;17
MIA;0,476;105,7;105,9;-0,45;17;24;2;16;11;11;0,59;0,47560975609756095;0,590293453724605;0,590293453724605;0,6016949152542372;0,6016949152542372;27,083333333333332;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-0,23;108,22;108,35;-0,13;-0,45;108,03;108,39;-0,36;16;26;7;16;16;26;5;15
CHO;0,476;110,7;111,8;-1,32;18;18;17;22;1;2;0,438;0,47560975609756095;0,47560975609756095;0,4375;-1,0;-1,0;26,0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;-1,1;112,1;113,16;-1,06;-1,31;112,11;113,41;-1,3;18;11;23;19;22;12;24;23
SAC;0,476;114,2;115,3;-0,81;19;9;26;18;3;6;0,498;0,47560975609756095;0,3983739837398374;0,49796747967479676;-1,0;0,4090909090909091;24,666666666666668;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,12;111,17;112,19;-1,02;-0,81;111,29;112,0;-0,71;19;16;20;18;18;15;20;18
LAL;0,451;111,8;113,5;-1,33;20;16;21;23;3;3;0,398;0,45121951219512196;0,3983739837398374;0,3983739837398374;-1,0;-1,0;25,923076923076923;1;0;1;1;0;2;2;0;0;1;1;1;1;0;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;-1,72;108,52;110,18;-1,66;-1,32;108,46;109,71;-1,26;23;24;12;23;23;25;11;22
MIN;0,439;112,5;114,0;-1,02;21;13;23;20;1;1;0,405;0,40476190476190477;0,40476190476190477;0,40476190476190477;-1,0;-1,0;27,0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;-1,5;112,04;113,54;-1,51;-1,02;112,31;113,32;-1,01;22;12;24;22;20;11;23;20
DAL;0,402;108,9;110,1;-0,87;22;19;13;19;11;17;0,545;0,4024390243902439;0,5304740406320542;0,5449927431059507;0,4827586206896552;0,48333333333333334;28,428571428571427;1;0;0;1;0;0;2;1;1;1;0;0;0;0;1;2;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;-1,28;110,19;111,41;-1,22;-0,86;110,29;111,08;-0,79;20;20;17;20;19;19;17;19
NOP;0,402;115,4;116,8;-1,1;23;3;27;21;4;16;0,465;0,4024390243902439;0,4420731707317073;0,46466602129719264;0,5555555555555556;0,5666666666666667;25,428571428571427;1;0;1;3;0;1;2;0;1;3;0;1;3;0;1;2;0;0;1;0;0;1;0;1;2;0;0;1;0;0;2;1;1;1;1;1;1;0;0;1;0;1;1;0;1;2;1;1;1;0;0;2;-1,33;111,85;113,1;-1,25;-1,1;111,98;112,98;-1,01;21;13;22;21;21;13;22;20
MEM;0,402;103,5;106,1;-2,08;24;28;3;24;2;3;0,394;0,4024390243902439;0,3310344827586207;0,39351851851851855;-1,0;0,2;27,142857142857142;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;-2,6;106,96;109,66;-2,7;-2,08;106,93;109,09;-2,17;24;27;10;24;24;27;9;24
WAS;0,39;114,0;116,9;-3,3;25;10;28;25;3;10;0,584;0,3902439024390244;0,5040650406504065;0,584070796460177;0,47368421052631576;0,5217391304347826;26,666666666666668;1;0;0;1;1;1;1;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;-2,9;111,72;114,56;-2,84;-3,3;111,72;114,97;-3,25;25;14;28;25;25;14;28;25
ATL;0,354;113,3;119,4;-6,06;26;12;29;26;1;1;0,354;0,35365853658536583;0,35365853658536583;0,35365853658536583;-1,0;-1,0;25,53846153846154;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-6,02;108,71;114,41;-5,7;-6,06;108,83;114,59;-5,76;26;23;27;26;26;23;27;26
CHI;0,268;104,9;113,4;-8,32;27;25;20;27;1;1;0,293;0,29310344827586204;0,29310344827586204;0,29310344827586204;-1,0;-1,0;24,0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-8,41;105,45;113,94;-8,49;-8,32;105,49;113,9;-8,41;27;29;25;27;27;29;25;27
CLE;0,232;104,5;114,1;-9,39;28;27;24;30;1;5;0,418;0,25;0,25;0,4175257731958763;-1,0;0,4166666666666667;26,0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9,61;108,5;118,54;-10,04;-9,39;108,83;118,64;-9,82;30;25;30;30;30;23;30;30
PHO;0,232;107,5;116,8;-8,61;29;21;27;28;1;1;0,232;0,23170731707317074;0,23170731707317074;0,23170731707317074;-1,0;-1,0;23,75;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;-9,34;106,29;115,55;-9,26;-8,61;106,59;115,11;-8,52;29;28;29;28;28;28;29;28
NYK;0,207;104,6;113,8;-8,93;30;26;22;29;1;3;0,366;0,2073170731707317;0,2073170731707317;0,366120218579235;-1,0;0,3333333333333333;23,46153846153846;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;-9,21;105,13;114,39;-9,26;-8,92;105,31;114,3;-8,98;28;30;26;28;29;30;26;29
