Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
SAS;0,758;103,7;96,5;7,28;1;2;15;2;16;16;0,68;0,7575757575757576;0,6797752808988764;0,6797752808988764;0,6051282051282051;0,6051282051282051;27,454545454545453;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;2;0;0;1;0;0;5;0;0;1;0;0;1;0;0;0;0;0;1;0;1;4;0;0;1;1;1;4;0;0;0;0;1;2;0;0;2;7,17;111,45;103,83;7,62;7,28;111,35;103,6;7,75;2;1;10;2;2;1;10;2
CHI;0,758;96,3;88,2;7,43;2;17;1;1;2;2;0,757;0,7575757575757576;0,7567567567567568;0,7567567567567568;0,5;0,5;26,363636363636363;2;0;1;1;0;1;1;0;1;2;0;0;2;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;2;0;1;1;0;1;2;0;1;4;0;0;2;0;1;2;0;1;1;8,18;108,22;98,89;9,33;7,43;108,21;99,72;8,49;1;5;1;1;1;5;2;1
OKC;0,712;103,1;96,9;6,44;3;3;16;3;4;4;0,582;0,7121212121212122;0,5819397993311036;0,5819397993311036;0,5581395348837209;0,5581395348837209;25,818181818181817;2;1;2;2;0;0;1;0;0;1;1;2;2;0;1;2;0;0;2;0;0;1;1;3;3;0;0;1;0;1;1;1;1;1;0;2;3;1;2;3;0;2;2;1;1;3;0;2;2;1;2;2;6,12;110,33;103,77;6,56;6,44;110,3;103,37;6,93;3;2;9;3;3;2;9;3
MIA;0,697;98,5;92,5;5,72;4;7;4;4;4;4;0,622;0,696969696969697;0,6217948717948718;0,6217948717948718;0,6071428571428571;0,6071428571428571;28,181818181818183;3;1;2;3;0;0;1;0;0;2;1;2;3;0;0;2;0;0;0;0;1;1;0;1;3;0;0;0;0;2;3;0;0;2;2;2;2;1;1;3;1;2;2;1;2;2;2;2;2;1;2;2;5,98;107,66;101,1;6,56;5,72;107,97;101,71;6,26;4;6;4;3;4;6;4;4
IND;0,636;97,7;94,4;2,6;5;12;9;9;2;2;0,596;0,6363636363636364;0,5961538461538461;0,5961538461538461;0,4375;0,4375;26,0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;3,3;107,63;103,94;3,69;2,59;107,68;104,77;2,91;7;7;11;7;9;7;12;8
MEM;0,621;95,0;93,0;2,43;6;19;5;10;6;6;0,474;0,6212121212121212;0,4744744744744745;0,4744744744744745;0,5;0,5;25,2;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2,02;104,81;102,57;2,24;2,43;104,59;101,89;2,7;12;19;7;12;10;19;5;11
LAL;0,621;97,3;95,9;1,96;7;14;14;13;1;6;0,658;0,6212121212121212;0,6212121212121212;0,657563025210084;0,4166666666666667;0,5662650602409639;29,7;2;1;1;2;0;0;0;1;2;2;1;1;3;0;0;1;0;0;0;0;0;2;1;1;2;0;1;1;0;0;0;0;1;2;0;1;2;0;1;2;0;0;1;0;1;3;0;0;1;1;1;1;1,42;106,62;105,07;1,55;1,96;106,6;104,45;2,15;13;10;13;13;13;10;11;13
LAC;0,606;97,5;95,0;2,82;8;13;12;7;2;4;0,494;0,6060606060606061;0,4864864864864865;0,4935897435897436;0,36363636363636365;0,34782608695652173;27,5;2;0;0;2;1;1;1;0;1;2;0;1;2;1;1;2;0;0;2;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;2;2;1;2;2;1;1;2;1;2;2;1;1;2;0;0;1;2,56;109,49;106,69;2,8;2,82;109,26;106,18;3,09;10;4;18;10;7;4;17;7
ATL;0,606;96,6;93,2;2,67;9;16;6;8;2;2;0,568;0,6060606060606061;0,5675675675675675;0,5675675675675675;0,4444444444444444;0,4444444444444444;28,545454545454547;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;1;1;0;1;2;0;0;0;1;1;1;0;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;3,44;105,74;102,04;3,7;2,67;105,57;102,72;2,85;6;15;6;6;8;16;8;9
BOS;0,591;91,8;89,3;2,26;10;24;2;12;8;13;0,558;0,5909090909090909;0,5859375;0,557711950970378;0,57;0,5391304347826087;28,153846153846153;2;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;1;1;2;2;0;1;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;2;0;1;2;0;0;1;2,52;102,12;99,34;2,78;2,26;102,19;99,69;2,5;11;25;2;11;12;25;1;12
