Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
SAS;0,573;104,0;100,6;2,81;11;15;4;9;5,0;10,0;0,509;0,5909090909090909;0,5697211155378487;0,5090016366612111;0,3157894736842105;0,3170731707317073;27,833333333333332;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;2,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;3,32;108,01;104,59;3,42;2,81;107,75;104,88;2,87;9;15;4;9;9;17;5;9
LAC;0,549;102,9;101,9;1,1;12;16;6;13;1,0;13,0;0,604;0,6571428571428571;0,6571428571428571;0,6038834951456311;0,4;0,45121951219512196;27,454545454545453;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,07;106,3;105,22;1,08;1,1;106,18;105,1;1,08;13;21;7;13;13;21;7;13
LAL;0,524;100,4;101,5;-0,95;13;22;5;14;2,0;2,0;0,616;0,524390243902439;0,6158536585365854;0,6158536585365854;0,5652173913043478;0,5652173913043478;27,666666666666668;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;-1,1;108,38;109,53;-1,15;-0,95;108,52;109,55;-1,02;14;13;20;14;14;13;19;14
HOU;0,512;102,0;103,7;-1,94;14;18;10;19;1,0;1,0;0,533;0,5333333333333333;0,5333333333333333;0,5333333333333333;-1,0;-1,0;27,846153846153847;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;1,0;1,0;3,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;3,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;-1,72;106,75;108,66;-1,91;-1,94;106,75;108,91;-2,16;18;20;13;19;19;20;16;19
NJN;0,488;105,4;107,1;-1,54;15;12;17;18;3,0;21,0;0,491;0,4878048780487805;0,33739837398373984;0,4907084785133566;0,25;0,5188679245283019;25,666666666666668;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-1,7;107,51;109,09;-1,58;-1,54;107,52;108,92;-1,4;17;18;16;17;18;18;17;16
IND;0,488;112,2;110,3;1,85;16;2;23;12;2,0;3,0;0,449;0,4878048780487805;0,5179856115107914;0,44878048780487806;0,25;0,25;25,75;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;2,0;2,0;1,0;1,0;1,0;0,0;1,0;3,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;3,0;0,0;0,0;3,0;0,0;0,0;2,0;1,0;1,0;2,0;1,89;112,37;110,42;1,95;1,85;112,35;110,4;1,95;11;6;23;12;12;6;23;11
MIA;0,463;105,0;109,2;-3,94;17;13;22;21;1,0;17,0;0,464;0,4634146341463415;0,4634146341463415;0,46434634974533107;0,0;0,46296296296296297;24,272727272727273;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-4,21;107,36;111,64;-4,27;-3,94;107,49;111,46;-3,97;21;19;29;21;21;19;28;21
ATL;0,463;106,2;107,7;-1,15;18;11;20;15;2,0;4,0;0,427;0,4634146341463415;0,49390243902439024;0,4268292682926829;0,4;0,25;27,166666666666668;2,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;-1,5;107,78;109,27;-1,49;-1,15;107,8;108,9;-1,1;16;16;18;16;15;15;15;15
PHI;0,427;101,9;103,2;-1,34;19;19;8;16;5,0;7,0;0,482;0,4268292682926829;0,5286103542234333;0,4823529411764706;0,38095238095238093;0,38095238095238093;26,916666666666668;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;1,0;3,0;0,0;0,0;4,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;-1,27;108,92;110,36;-1,44;-1,34;108,89;110,37;-1,48;15;11;22;15;16;11;22;17
CHO;0,378;109,5;113,4;-3,57;20;6;24;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,9;107,75;111,38;-3,63;-3,57;107,8;111,08;-3,28;20;17;27;20;20;15;26;20
MIL;0,378;105,0;106,7;-1,46;21;13;15;17;1,0;1,0;0,354;0,35384615384615387;0,35384615384615387;0,35384615384615387;-1,0;-1,0;29,583333333333332;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;3,0;5,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,72;109,58;111,37;-1,8;-1,46;109,68;111,17;-1,49;18;10;26;18;17;10;27;18
SAC;0,354;104,3;110,3;-5,63;22;14;23;23;1,0;1,0;0,386;0,38596491228070173;0,38596491228070173;0,38596491228070173;-1,0;-1,0;24,75;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-6,06;104,52;110,33;-5,81;-5,62;104,7;110,12;-5,42;23;23;21;23;23;23;21;23
WSB;0,305;102,4;106,8;-4,35;23;17;16;22;5,0;5,0;0,407;0,3048780487804878;0,4073107049608355;0,4073107049608355;0,4;0,4;25,75;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;-4,46;104,3;108,98;-4,68;-4,35;104,17;108,7;-4,53;22;24;15;22;22;24;13;22
DEN;0,293;99,7;107,6;-7,59;24;23;19;27;2,0;6,0;0,45;0,2926829268292683;0,2682926829268293;0,44963144963144963;-1,0;0,6842105263157895;26,25;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;-7,87;101,28;109,14;-7,86;-7,58;101,34;108,95;-7,61;27;27;17;26;27;27;18;26
DAL;0,268;97,6;105,3;-7,47;25;25;13;26;3,0;4,0;0,341;0,2682926829268293;0,39148936170212767;0,34098360655737703;0,0;0,0;28,307692307692307;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,65;103,48;111,57;-8,09;-7,46;103,68;111,6;-7,92;26;26;28;27;26;26;29;27
ORL;0,256;101,6;108,5;-6,52;26;20;21;24;3,0;6,0;0,417;0,25609756097560976;0,2845528455284553;0,41721854304635764;-1,0;0,47058823529411764;26,357142857142858;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-6,91;103,96;111,04;-7,08;-6,52;104,05;110,7;-6,65;24;25;25;24;24;25;24;24
MIN;0,183;100,5;107,5;-6,85;27;21;18;25;1,0;3,0;0,443;0,18292682926829268;0,18292682926829268;0,44308943089430897;-1,0;0,25;26,333333333333332;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-7,05;105,72;113,03;-7,3;-6,85;106,07;113,19;-7,12;25;22;30;25;25;22;30;25
