Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
UTA;0,537;96,0;95,1;1,21;11;13;12;13;14,0;17,0;0,63;0,5365853658536586;0,6678798908098271;0,6301369863013698;0,5102040816326531;0,5032679738562091;28,785714285714285;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;2,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;3,0;0,0;0,0;1,0;0,89;106,57;105,33;1,25;1,2;106,52;104,93;1,6;14;10;15;13;13;10;14;11
ORL;0,537;100,5;98,9;1,25;12;4;25;12;3,0;3,0;0,52;0,5365853658536586;0,5203252032520326;0,5203252032520326;0,25;0,25;28,333333333333332;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;3,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;2,0;1,57;107,71;106,04;1,67;1,25;107,88;106,58;1,3;12;8;17;12;12;8;20;13
CHO;0,537;93,9;92,9;0,57;13;19;7;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,96;105,13;104,06;1,07;0,57;105,02;104,4;0,62;13;15;11;14;14;16;12;14
PHI;0,524;91,0;89,4;1,27;14;25;2;11;5,0;23,0;0,583;0,524390243902439;0,5476190476190477;0,583058305830583;0,4782608695652174;0,4853801169590643;28,166666666666668;2,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,6;103,12;101,42;1,7;1,27;103,02;101,69;1,33;11;23;5;11;11;23;6;12
TOR;0,512;91,4;91,8;-0,71;15;24;4;19;2,0;29,0;0,546;0,5121951219512195;0,5426829268292683;0,5456110154905336;0,47058823529411764;0,45977011494252873;30,272727272727273;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;-0,44;103,37;104,04;-0,67;-0,71;103,39;104,37;-0,98;17;22;10;19;19;22;11;19
IND;0,512;96,8;96,5;-0,07;16;8;17;15;2,0;2,0;0,506;0,5121951219512195;0,5060975609756098;0,5060975609756098;0,3333333333333333;0,3333333333333333;25,88888888888889;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,27;105,09;104,59;0,5;-0,07;105,08;104,98;0,1;15;16;12;15;15;15;15;15
MIL;0,5;97,5;97,7;-0,62;17;7;21;18;4,0;15,0;0,592;0,5;0,5506756756756757;0,592;0,46153846153846156;0,475;27,818181818181817;1,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;3,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;3,0;-0,22;107,78;108,0;-0,22;-0,62;107,93;108,6;-0,68;16;7;24;16;18;7;26;18
LAC;0,476;95,7;96,1;-0,09;18;14;16;16;2,0;6,0;0,458;0,47560975609756095;0,4268292682926829;0,4579710144927536;-1,0;0,4;25,11111111111111;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-0,46;106,49;106,87;-0,38;-0,09;106,51;106,47;0,05;18;11;20;17;16;11;19;16
WAS;0,451;92,8;94,2;-1,58;19;20;10;20;1,0;7,0;0,549;0,45121951219512196;0,45121951219512196;0,5493482309124768;-1,0;0,39473684210526316;26,76923076923077;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;-1,4;105,67;107,16;-1,49;-1,58;105,92;107,62;-1,7;20;13;22;20;20;12;22;20
PHO;0,439;95,1;95,8;-0,3;20;16;14;17;1,0;1,0;0,355;0,3548387096774194;0,3548387096774194;0,3548387096774194;-1,0;-1,0;27,166666666666668;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;2,0;3,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-0,68;104,07;104,71;-0,64;-0,3;103,98;104,19;-0,21;19;19;13;18;17;19;10;17
MIA;0,439;87,2;88,7;-1,84;21;28;1;21;7,0;20,0;0,679;0,43902439024390244;0,6070110701107011;0,6793988728866625;0,4186046511627907;0,6078431372549019;29,818181818181817;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-1,54;99,28;101,15;-1,88;-1,85;99,08;101,31;-2,22;21;27;4;21;21;28;4;21
ATL;0,402;94,0;98,3;-4,41;22;18;23;25;2,0;2,0;0,354;0,4024390243902439;0,35365853658536583;0,35365853658536583;-1,0;-1,0;25,727272727272727;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-4,23;102,72;107,4;-4,68;-4,41;102,83;107,73;-4,9;24;24;23;24;25;24;23;24
NYK;0,366;91,6;95,6;-4,15;23;23;13;23;1,0;10,0;0,401;0,31746031746031744;0,31746031746031744;0,4014084507042254;-1,0;0,18181818181818182;30,363636363636363;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-3,99;102,02;106,38;-4,36;-4,15;102,1;106,66;-4,56;23;26;19;23;23;26;21;23
CLE;0,354;95,3;98,6;-3,52;24;15;24;22;1,0;5,0;0,424;0,35365853658536583;0,35365853658536583;0,4241645244215938;-1,0;0,42857142857142855;26,083333333333332;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;-3,33;105,41;109,17;-3,76;-3,53;105,63;109,62;-3,99;22;14;28;22;22;13;30;22
HOU;0,341;92,3;97,2;-4,31;25;21;19;24;11,0;11,0;0,562;0,34146341463414637;0,5623471882640587;0,5623471882640587;0,5666666666666667;0,5666666666666667;26,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,89;103,93;109,55;-5,62;-4,31;104,08;109,03;-4,95;25;20;30;25;24;18;29;25
DEN;0,329;92,2;98,0;-5,19;26;22;22;27;1,0;1,0;0,321;0,32142857142857145;0,32142857142857145;0,32142857142857145;-1,0;-1,0;28,454545454545453;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-5,82;102,34;108,68;-6,35;-5,19;102,44;108,08;-5,64;27;25;27;27;27;25;24;27
MEM;0,28;89,9;97,3;-6,74;27;26;20;28;2,0;4,0;0,264;0,2804878048780488;0,2804878048780488;0,26421404682274247;-1,0;-1,0;26,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,44;98,9;107,09;-8,19;-6,74;98,92;106,32;-7,4;28;29;21;28;28;29;18;28
CHI;0,256;89,5;98,0;-8,52;28;27;22;29;1,0;1,0;0,309;0,3090909090909091;0,3090909090909091;0,3090909090909091;-1,0;-1,0;25,583333333333332;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-8,54;99,05;108,56;-9,51;-8,52;99,21;108,72;-9,5;29;28;26;29;29;27;27;29
GSW;0,256;97,7;103,1;-4,8;29;6;27;26;1,0;3,0;0,196;0,22033898305084745;0,22033898305084745;0,1956521739130435;-1,0;-1,0;25,545454545454547;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-5,4;103,56;109,28;-5,71;-4,8;103,7;108,74;-5,04;26;21;29;26;26;21;28;26
