Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
ORL;0,452;107,3;108,3;-0,93;18;22;5;19;2;7;0,48;0,4520547945205479;0,4838709677419355;0,479646017699115;0,2;0,23809523809523808;25,818181818181817;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;-1,01;109,1;110,28;-1,18;-0,93;109,18;110,27;-1,09;16;23;10;18;19;23;9;20
SAS;0,451;114,1;115,2;-0,65;19;8;20;17;24;24;0,675;0,4507042253521127;0,6753040719196193;0,6753040719196193;0,5985915492957746;0,5985915492957746;27,636363636363637;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-1,11;112,98;114,17;-1,2;-0,65;113,13;113,86;-0,73;18;9;24;19;17;8;23;17
SAC;0,431;110,1;112,1;-1,59;20;20;14;21;1;4;0,406;0,4305555555555556;0,4305555555555556;0,4056603773584906;-1,0;-1,0;26,833333333333332;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;-2,04;111,09;113,03;-1,94;-1,59;111,17;112,65;-1,48;21;18;21;21;21;18;20;21
NOP;0,417;115,8;117,1;-0,55;21;5;22;15;5;17;0,462;0,4166666666666667;0,4375;0,46153846153846156;0,5555555555555556;0,5666666666666667;25,416666666666668;1;0;0;1;0;0;2;0;0;1;0;0;1;0;1;2;0;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1,29;111,42;112,62;-1,2;-0,55;111,73;112,18;-0,46;20;17;19;19;15;16;18;15
CHO;0,354;102,9;109,6;-7,03;22;28;11;27;2;3;0,407;0,35384615384615387;0,4217687074829932;0,4067796610169492;-1,0;-1,0;24,727272727272727;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6,75;107,32;114,21;-6,89;-7,04;107,38;114,56;-7,18;27;28;25;27;27;27;26;27
WAS;0,347;114,4;119,1;-5,24;23;7;24;25;4;11;0,564;0,3472222222222222;0,46855345911949686;0,5643105446118193;0,47368421052631576;0,5217391304347826;24,90909090909091;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;-4,67;111,69;116,16;-4,46;-5,24;111,64;116,7;-5,05;25;16;29;25;25;17;30;25
CHI;0,338;106,8;109,9;-4,0;24;25;12;22;2;2;0,317;0,3384615384615385;0,3170731707317073;0,3170731707317073;-1,0;-1,0;24,25;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;-3,08;107,6;110,74;-3,14;-4,0;107,22;111,29;-4,07;22;27;13;22;22;28;15;23
NYK;0,318;105,8;112,3;-6,72;25;27;15;26;1;1;0,386;0,38636363636363635;0,38636363636363635;0,38636363636363635;-1,0;-1,0;24,833333333333332;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;-6,45;107,1;113,52;-6,42;-6,72;106,91;113,6;-6,7;26;29;22;26;26;29;22;26
DET;0,303;107,2;110,8;-4,38;26;23;13;24;2;11;0,524;0,30303030303030304;0,41216216216216217;0,5241545893719807;0,0;0,38181818181818183;25,3;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-3,56;109,96;113,59;-3,63;-4,38;109,77;114,23;-4,45;23;21;23;23;24;21;25;24
ATL;0,299;111,8;119,7;-7,71;27;16;25;28;2;2;0,329;0,29850746268656714;0,3288590604026846;0,3288590604026846;-1,0;-1,0;24,416666666666668;1;0;1;2;1;1;1;0;0;1;0;1;2;0;1;2;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;-7,97;107,86;115,47;-7,61;-7,71;108,18;115,56;-7,37;29;26;28;28;28;26;28;28
MIN;0,297;113,3;117,5;-4,02;28;12;23;23;2;2;0,34;0,296875;0,33962264150943394;0,33962264150943394;-1,0;-1,0;25,545454545454547;0;0;1;2;0;0;1;0;0;1;0;0;2;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;2;-4,3;108,91;113,03;-4,12;-4,02;108,9;112,73;-3,83;24;24;21;24;23;24;21;22
CLE;0,292;106,9;114,8;-7,77;29;24;18;29;1;4;0,396;0,45454545454545453;0,45454545454545453;0,3964757709251101;-1,0;0,2;25,11111111111111;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-7,89;108,14;116,2;-8,05;-7,77;108,46;116,41;-7,94;28;25;30;29;29;25;29;29
GSW;0,231;106,3;115,0;-8,12;30;26;19;30;6;6;0,709;0,23076923076923078;0,7094736842105264;0,7094736842105264;0,7333333333333333;0,7333333333333333;24,363636363636363;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-8,71;105,93;114,66;-8,74;-8,12;105,98;114,11;-8,13;30;30;26;30;30;30;24;30
