Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
WSB;0,512;106,0;107,3;-1,02;11;18;8;14;2;15;0,469;0,5121951219512195;0,5157894736842106;0,4686623012160898;0,25;0,49019607843137253;26,181818181818183;2;0;1;2;0;0;1;0;1;1;0;0;2;0;0;0;0;0;1;0;0;0;1;1;2;0;1;2;0;0;1;1;2;3;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2;-1,37;105,96;107,38;-1,42;-1,01;106,27;107,33;-1,05;15;18;17;15;14;18;15;14
GSW;0,512;112,0;114,4;-2,54;12;6;19;16;1;3;0,446;0,5121951219512195;0,5121951219512195;0,4458874458874459;0,4;0,35714285714285715;26,615384615384617;2;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;2;0;0;1;0;0;2;0;0;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;1;0;1;2;-2,34;109,27;111,58;-2,31;-2,53;109,0;111,51;-2,5;16;10;28;16;16;13;28;16
IND;0,5;106,1;106,7;-0,17;13;17;7;13;1;19;0,53;0,5;0,5;0,5301668806161746;0,25;0,43137254901960786;26,181818181818183;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;-0,65;106,45;107,16;-0,71;-0,17;106,83;107,05;-0,22;13;16;16;13;13;15;14;13
CHI;0,488;104,8;103,9;1,26;14;19;2;8;1;1;0,488;0,4878048780487805;0,4878048780487805;0,4878048780487805;0,0;0,0;25,727272727272727;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;2;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,89;108,95;108,04;0,92;1,27;109,39;108,09;1,3;9;12;18;9;8;9;18;8
SEA;0,476;113,7;113,3;0,08;15;4;15;11;2;2;0,427;0,47560975609756095;0,4268292682926829;0,4268292682926829;0,5;0,5;26,25;1;0;1;3;0;1;1;0;0;2;0;2;3;0;0;0;0;1;3;0;0;4;0;1;2;0;0;1;0;0;1;0;1;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;2;0;0;3;0,46;111,15;110,68;0,47;0,08;110,83;110,74;0,08;10;6;23;10;11;6;24;11
DEN;0,451;116,7;117,6;-1,14;16;3;22;15;7;11;0,547;0,45121951219512196;0,5359116022099447;0,5473684210526316;0,4318181818181818;0,42424242424242425;27,363636363636363;1;1;1;1;0;1;1;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;2;0;0;1;0;0;2;0;0;2;0;0;1;0;1;2;0;0;1;0;1;2;-0,87;109,57;110,48;-0,91;-1,14;109,34;110,52;-1,18;14;8;22;14;15;11;22;15
PHO;0,439;111,1;113,5;-2,63;17;8;17;17;1;1;0,538;0,5384615384615384;0,5384615384615384;0,5384615384615384;-1,0;-1,0;25,083333333333332;1;0;0;2;0;0;1;0;0;1;0;1;2;0;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;2;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;-2,44;108,45;110,78;-2,33;-2,62;108,12;110,64;-2,53;17;14;24;17;17;14;23;17
CLE;0,378;104,4;108,2;-3,19;18;21;11;18;1;14;0,519;0,3780487804878049;0,3780487804878049;0,5186500888099467;-1,0;0,5362318840579711;25,0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;-3,82;103,06;106,7;-3,64;-3,18;103,38;106,39;-3,01;19;22;13;19;18;22;13;18
SAC;0,354;110,9;114,1;-3,34;19;9;18;19;1;1;0,417;0,4166666666666667;0,4166666666666667;0,4166666666666667;-1,0;-1,0;26,083333333333332;0;0;0;1;0;1;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;-3,22;109,12;112,39;-3,27;-3,33;109,02;112,4;-3,38;18;11;29;18;19;12;30;19
SAS;0,341;108,3;113,4;-5,09;20;13;16;21;1;1;0,341;0,34146341463414637;0,34146341463414637;0,34146341463414637;-1,0;-1,0;26,692307692307693;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;2;3;3;4;0;0;0;0;0;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;-5,1;106,23;111,1;-4,87;-5,08;106,02;110,89;-4,87;21;17;26;20;21;19;26;21
NJN;0,293;108,5;113,5;-4,42;21;12;17;20;2;2;0,384;0,2926829268292683;0,38414634146341464;0,38414634146341464;0,0;0,0;26,5;0;0;0;1;0;0;1;1;1;2;0;0;0;0;2;2;0;0;2;0;1;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5,05;105,81;110,9;-5,08;-4,41;106,41;110,85;-4,44;20;19;25;21;20;17;25;20
NYK;0,293;103,8;110,0;-5,42;22;22;13;22;1;1;0,303;0,30303030303030304;0,30303030303030304;0,30303030303030304;-1,0;-1,0;26,666666666666668;0;0;0;1;0;0;2;0;0;1;0;0;2;0;0;0;0;1;1;0;1;1;0;1;2;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-6,27;105,2;111,39;-6,19;-5,42;105,81;111,14;-5,33;22;20;27;22;22;20;27;22
LAC;0,146;104,5;115,9;-11,0;23;20;21;23;3;3;0,286;0,14634146341463414;0,2864864864864865;0,2864864864864865;-1,0;-1,0;26,307692307692307;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;-11,43;101,8;112,87;-11,07;-11,0;101,59;112,26;-10,67;23;23;30;23;23;23;29;23
