Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
IND;0,549;102,2;100,5;1,62;11;16;8;11;6;6;0,58;0,5487804878048781;0,580046403712297;0,580046403712297;0,5081967213114754;0,5081967213114754;26,076923076923077;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;0;1;1;0;0;0;0;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1,71;105,28;103,51;1,77;1,62;105,26;103,58;1,68;11;25;3;11;11;26;3;11
POR;0,537;105,1;104,3;0,98;12;6;20;13;4;8;0,486;0,5365853658536586;0,5548780487804879;0,486088379705401;0,4074074074074074;0,375;24,083333333333332;0;0;1;2;0;1;1;0;0;0;0;1;2;0;1;1;1;1;2;0;0;1;0;1;1;1;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;2;0,83;109,55;108,67;0,88;0,98;109,48;108,45;1,03;13;6;19;13;13;6;19;13
DET;0,537;102,0;101,4;0,43;13;18;12;14;2;10;0,602;0,5365853658536586;0,4634146341463415;0,6016150740242261;0,0;0,5274725274725275;25,636363636363637;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0,61;106,78;106,19;0,59;0,43;106,88;106,48;0,4;14;15;12;14;14;14;12;14
MEM;0,512;99,1;101,3;-2,14;14;23;11;20;3;3;0,598;0,5121951219512195;0,5975609756097561;0,5975609756097561;0,4090909090909091;0,4090909090909091;31,363636363636363;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,24;106,36;108,69;-2,33;-2,13;106,23;108,45;-2,22;20;17;20;20;20;19;19;20
DAL;0,512;102,3;102,6;-0,02;15;15;14;16;8;14;0,584;0,5121951219512195;0,59375;0,583922261484099;0,4827586206896552;0,48333333333333334;29,46153846153846;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;2;0;0;1;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0,3;107,29;107,48;-0,19;-0,02;107,24;107,13;0,11;16;11;17;16;16;10;15;16
CHI;0,512;101,6;103,1;-1,46;16;20;16;18;1;1;0,512;0,5121951219512195;0,5121951219512195;0,5121951219512195;-1,0;-1,0;27,692307692307693;2;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;3;0;1;1;1;2;2;0;0;1;0;1;1;0;0;2;0;0;1;0;0;2;0;0;2;0;1;2;0;0;1;-1,48;105,85;107,28;-1,43;-1,46;106,02;107,44;-1,42;18;21;15;18;18;21;16;18
HOU;0,5;106,5;106,4;0,34;17;4;24;15;1;1;0,521;0,5211267605633803;0,5211267605633803;0,5211267605633803;0,2;0,2;26,923076923076923;1;1;1;1;0;1;1;1;1;1;0;1;1;1;2;3;0;1;2;0;0;0;1;1;1;0;0;1;0;1;2;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0,2;109,23;109,1;0,13;0,34;109,26;108,96;0,3;15;7;22;15;15;7;22;15
WAS;0,5;104,1;104,6;-0,5;18;9;21;17;5;10;0,406;0,5;0,47214854111405835;0,4064327485380117;0,5714285714285714;0,5714285714285714;27,2;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;-0,5;106,09;106,48;-0,39;-0,49;106,23;106,62;-0,39;17;20;14;17;17;19;13;17
UTA;0,488;97,7;95,9;1,84;19;27;2;10;2;2;0,476;0,4878048780487805;0,47560975609756095;0,47560975609756095;-1,0;-1,0;24,25;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;0;0;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;0;1,8;106,83;104,78;2,04;1,86;106,57;104,48;2,09;10;14;7;10;10;15;6;10
ORL;0,427;102,1;103,7;-1,68;20;17;18;19;1;14;0,499;0,4268292682926829;0,4268292682926829;0,4989561586638831;-1,0;0,42857142857142855;24,846153846153847;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1,62;105,73;107,47;-1,74;-1,68;105,89;107,7;-1,8;19;23;16;19;19;22;17;19
MIL;0,402;99,0;103,2;-3,98;21;24;17;26;2;3;0,48;0,4024390243902439;0,45121951219512196;0,4796747967479675;0,3333333333333333;0,3888888888888889;23,583333333333332;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;1;1;2;0;0;1;0;0;1;0;0;2;0;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-4,18;105,06;109,65;-4,59;-3,98;105,32;109,69;-4,37;26;26;24;26;26;25;25;26
SAC;0,402;106,6;109,1;-2,32;22;3;29;21;2;27;0,588;0,4024390243902439;0,39285714285714285;0,5877938969484743;-1,0;0,43243243243243246;26,083333333333332;1;0;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;-2,48;106,57;109,07;-2,5;-2,31;106,44;108,77;-2,33;21;16;21;21;21;16;21;21
DEN;0,402;101,9;105,0;-2,81;23;19;22;23;1;3;0,383;0,4024390243902439;0,4024390243902439;0,3829787234042553;-1,0;-1,0;25,833333333333332;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;-3,1;106,22;109,47;-3,25;-2,81;106,24;109,17;-2,94;23;19;23;23;23;18;23;22
NYK;0,39;98,4;101,1;-2,74;24;26;10;22;1;4;0,284;0,32142857142857145;0,32142857142857145;0,2838427947598253;-1,0;0,375;26,833333333333332;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;-2,73;105,41;108,43;-3,03;-2,73;105,55;108,58;-3,02;22;24;18;22;22;24;20;23
NOP;0,366;102,7;106,5;-3,56;25;13;25;25;1;13;0,464;0,36585365853658536;0,36585365853658536;0,46378653113087676;-1,0;0,5714285714285714;27,166666666666668;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;-3,79;106,27;110,17;-3,89;-3,55;106,32;109,96;-3,63;25;18;27;25;25;17;26;24
MIN;0,354;102,4;106,0;-3,38;26;14;23;24;1;6;0,433;0,35365853658536583;0,35365853658536583;0,4332552693208431;-1,0;0,2727272727272727;26,076923076923077;0;0;0;1;0;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;-3,54;107,17;111,02;-3,86;-3,38;107,17;110,86;-3,68;24;12;28;24;24;12;28;25
PHO;0,28;100,9;107,5;-6,32;27;21;27;27;1;1;0,273;0,2727272727272727;0,2727272727272727;0,2727272727272727;-1,0;-1,0;26,153846153846153;0;0;0;2;0;0;2;0;0;1;0;0;2;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-6,66;102,94;109,8;-6,86;-6,32;102,95;109,45;-6,5;27;28;25;27;27;28;24;27
BRK;0,256;98,6;106,0;-7,12;28;25;23;28;1;1;0,244;0,24444444444444444;0,24444444444444444;0,24444444444444444;-1,0;-1,0;26,923076923076923;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-7,35;103,74;111,6;-7,86;-7,11;104,06;111,66;-7,61;28;27;29;28;28;27;29;28
LAL;0,207;97,3;106,9;-8,92;29;29;26;29;2;15;0,412;0,2073170731707317;0,23170731707317074;0,4123524069028156;-1,0;0,5789473684210527;27,46153846153846;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;-9,56;102,29;112,4;-10,12;-8,92;102,49;111,92;-9,43;29;29;30;29;29;29;30;29
PHI;0,122;97,4;107,6;-9,92;30;28;28;30;3;3;0,191;0,12195121951219512;0,1910569105691057;0,1910569105691057;-1,0;-1,0;23,583333333333332;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;-10,23;99,65;110,15;-10,5;-9,92;99,83;110,01;-10,18;30;30;26;30;30;30;27;30
