Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
PHI;0,561;111,9;110,4;1,68;11;8;13;11;2,0;4,0;0,432;0,5609756097560976;0,512396694214876;0,4318181818181818;0,0;0,0;26,615384615384617;1,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;1,5;113,49;112,02;1,47;1,68;113,65;111,97;1,68;11;2;29;10;11;2;30;11
HOU;0,549;108,5;107,5;0,22;12;13;8;15;1,0;4,0;0,367;0,5487804878048781;0,5487804878048781;0,36704119850187267;0,25;0,25;27,25;1,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;3,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,95;106,12;105,36;0,77;0,22;106,05;106,02;0,03;15;19;9;15;15;19;9;15
DEN;0,537;118,0;116,3;0,91;13;2;22;14;9,0;13,0;0,555;0,5365853658536586;0,5502121640735502;0,5554465161923454;0,41379310344827586;0,4125;29,2;1,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;2,0;1,7;108,99;107,56;1,43;0,91;109,09;108,45;0,65;10;13;13;12;14;13;18;14
GSW;0,524;116,6;116,9;-0,59;14;4;23;16;1,0;12,0;0,604;0,524390243902439;0,524390243902439;0,6035196687370601;0,5;0,4791666666666667;25,75;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;3,0;-0,3;107,52;107,86;-0,34;-0,59;107,43;108,06;-0,63;16;15;15;16;16;16;16;16
BOS;0,512;109,2;108,1;1,26;15;10;9;12;1,0;1,0;0,512;0,5121951219512195;0,5121951219512195;0,5121951219512195;0,0;0,0;27,454545454545453;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;3,0;0,0;1,0;3,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,16;111,31;110,04;1,27;1,26;111,24;109,86;1,38;14;7;25;14;12;7;24;12
WSB;0,488;108,3;110,4;-1,77;16;14;13;17;2,0;2,0;0,511;0,4878048780487805;0,5109489051094891;0,5109489051094891;0,4;0,4;26,083333333333332;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;3,0;-2,16;106,93;108,93;-2,0;-1,77;106,78;108,38;-1,6;18;18;20;18;17;17;17;17
POR;0,476;114,6;113,1;0,92;17;6;20;13;1,0;1,0;0,4;0,4;0,4;0,4;0,0;0,0;27,2;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;1,46;109,67;108,23;1,44;0,92;109,59;108,7;0,89;12;11;18;11;13;12;20;13
DAL;0,463;103,5;104,7;-1,79;18;23;4;18;2,0;16,0;0,521;0,4634146341463415;0,5548780487804879;0,52099533437014;0,5882352941176471;0,47959183673469385;28,333333333333332;0,0;0,0;0,0;3,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;-1,21;107,78;109,12;-1,35;-1,79;107,99;109,93;-1,94;17;14;22;17;18;14;25;18
IND;0,341;106,9;111,1;-3,0;19;15;16;19;1,0;1,0;0,415;0,41509433962264153;0,41509433962264153;0,41509433962264153;-1,0;-1,0;25,6;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;4,0;0,0;0,0;2,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,17;107,27;111,32;-4,05;-2,99;107,66;110,53;-2,87;19;16;28;19;19;15;28;19
SAC;0,329;105,5;111,0;-5,35;20;19;15;20;3,0;3,0;0,345;0,32926829268292684;0,34507042253521125;0,34507042253521125;-1,0;-1,0;25,363636363636363;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;1,0;3,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-5,55;104,75;110,32;-5,57;-5,35;104,82;110,2;-5,39;20;20;26;20;20;20;26;20
NJN;0,317;103,7;110,1;-5,69;21;22;12;21;2,0;4,0;0,398;0,3170731707317073;0,3;0,39805825242718446;-1,0;0,3333333333333333;25,923076923076923;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-6,35;103,43;109,75;-6,32;-5,69;103,28;108,93;-5,65;21;22;24;21;21;22;21;21
SAS;0,256;105,5;112,8;-7,45;22;19;17;22;1,0;10,0;0,589;0,25609756097560976;0,25609756097560976;0,5889029003783102;-1,0;0,4444444444444444;26,285714285714285;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;3,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;-7,28;101,36;108,34;-6,98;-7,45;101,49;108,68;-7,19;22;23;19;22;22;23;19;22
LAC;0,256;106,2;116,2;-9,5;23;18;21;24;1,0;1,0;0,25;0,25;0,25;0,25;-1,0;-1,0;25,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-9,91;101,25;110,56;-9,31;-9,5;101,35;110,29;-8,94;24;24;27;24;24;24;27;24
CHO;0,244;104,5;113,0;-7,74;24;21;19;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,52;104,08;112,54;-8,45;-7,74;104,13;111,79;-7,65;23;21;30;23;23;21;29;23
MIA;0,183;97,8;109,0;-11,13;25;24;10;25;1,0;1,0;0,183;0,18292682926829268;0,18292682926829268;0,18292682926829268;-1,0;-1,0;25,333333333333332;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-11,23;98,4;109,64;-11,24;-11,13;98,61;109,76;-11,16;25;25;23;25;25;25;23;25
