Tm;W/L%;PS/G;PA/G;SRS;Seed;Rank_PS/G;Rank_PA/G;Rank_SRS;COACHES_Seasons_Franchise;COACHES_Seasons_Career;COACHES_RS_CA_W%;COACHES_RS_S_PCT;COACHES_RS_FR_PCT;COACHES_RS_CA_PCT;COACHES_PL_FR_PCT;COACHES_PL_CA_PCT;Age;ALL_STAR;Top3_PTS;Top10_PTS;Top30_PTS;Top3_AST;Top10_AST;Top30_AST;Top3_REB;Top10_REB;Top30_REB;Top3_FG;Top10_FG;Top30_FG;Top3_FG%;Top10_FG%;Top30_FG%;Top3_3P;Top10_3P;Top30_3P;Top3_3P%;Top10_3P%;Top30_3P%;Top3_FT;Top10_FT;Top30_FT;Top3_FT%;Top10_FT%;Top30_FT%;Top3_STL;Top10_STL;Top30_STL;Top3_BLK;Top10_BLK;Top30_BLK;Top3_PER;Top10_PER;Top30_PER;Top3_WS;Top10_WS;Top30_WS;Top3_WS/48;Top10_WS/48;Top30_WS/48;Top3_VORP;Top10_VORP;Top30_VORP;Top3_BPM;Top10_BPM;Top30_BPM;Top3_USG%;Top10_USG%;Top30_USG%;MOV;ORtg;DRtg;NRtg;MOV/A;ORtg/A;DRtg/A;NRtg/A;Rank_MOV;Rank_ORtg;Rank_DRtg;Rank_NRtg;Rank_MOV/A;Rank_ORtg/A;Rank_DRtg/A;Rank_NRtg/A
NYK;0,585;88,7;86,1;1,98;11;26;1;11;6,0;6,0;0,594;0,5853658536585366;0,5935162094763092;0,5935162094763092;0,5362318840579711;0,5362318840579711;29,555555555555557;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;2,63;102,12;99,01;3,11;1,98;101,82;99,44;2,38;9;19;4;9;11;19;4;11
TOR;0,573;97,6;95,4;1,69;12;5;12;14;1,0;28,0;0,547;0,573170731707317;0,573170731707317;0,5468331846565566;0,5;0,46153846153846156;30,181818181818183;2,0;0,0;1,0;1,0;1,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;2,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;2,26;106,64;104,23;2,41;1,69;106,62;104,83;1,79;12;8;15;13;14;9;17;14
MIN;0,573;97,3;96,0;1,81;13;7;14;12;6,0;6,0;0,516;0,573170731707317;0,5159090909090909;0,5159090909090909;0,25;0,25;28,25;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;0,0;1,0;1,35;106,0;104,4;1,61;1,81;106,12;104,01;2,11;15;11;16;15;12;11;15;12
CHO;0,561;91,9;89,8;1,45;14;22;4;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;102,57;100,34;2,23;1,45;102,26;100,73;1,52;14;16;8;14;15;18;8;15
HOU;0,549;97,2;94,9;2,71;15;8;10;9;10,0;10,0;0,587;0,5487804878048781;0,5869565217391305;0,5869565217391305;0,5666666666666667;0,5666666666666667;27,333333333333332;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;2,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;2,29;107,6;105,02;2,58;2,71;107,75;104,71;3,04;10;5;18;10;9;5;16;9
SEA;0,537;97,3;97,3;0,55;16;7;22;16;1,0;1,0;0,567;0,5671641791044776;0,5671641791044776;0,5671641791044776;-1,0;-1,0;27,636363636363637;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;2,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,02;106,53;106,38;0,14;0,55;106,74;106,03;0,71;17;9;24;17;16;8;24;16
ORL;0,524;97,5;96,5;0,39;17;6;16;17;2,0;2,0;0,512;0,524390243902439;0,5121951219512195;0,5121951219512195;0,25;0,25;26,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;3,0;3,0;0,0;1,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;1,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;1,0;1,0;2,0;1,0;1,0;3,0;0,0;1,0;1,0;0,99;104,05;102,99;1,06;0,38;103,9;103,51;0,39;16;14;11;16;17;14;14;17
IND;0,5;92,6;92,8;-0,77;18;18;9;18;1,0;1,0;0,5;0,5;0,5;0,5;0,25;0,25;27,727272727272727;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-0,2;102,91;103,09;-0,18;-0,77;102,69;103,51;-0,82;18;15;12;18;18;15;14;18
DEN;0,488;96,6;99,0;-1,83;19;10;24;19;5,0;5,0;0,472;0,4878048780487805;0,4723756906077348;0,4723756906077348;0,5;0,5;28,363636363636363;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-2,46;104,26;107,03;-2,77;-1,83;104,5;106,57;-2,07;21;13;27;21;19;12;26;19
BOS;0,439;94,6;96,8;-2,4;20;15;18;22;1,0;1,0;0,5;0,5;0,5;0,5;-1,0;-1,0;26,23076923076923;0,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;2,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;1,0;2,0;-2,13;102,41;104,8;-2,39;-2,4;102,45;105,14;-2,68;20;17;17;20;22;16;19;22
DET;0,39;95,6;97,3;-2,08;21;12;22;20;2,0;5,0;0,345;0,3902439024390244;0,4339622641509434;0,3448275862068966;0,0;0,0;27,76923076923077;1,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;3,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;-1,7;100,61;102,41;-1,79;-2,08;100,46;102,69;-2,23;19;25;9;19;20;25;10;20
LAC;0,378;92,5;95,3;-2,23;22;19;11;21;1,0;5,0;0,452;0,3780487804878049;0,3780487804878049;0,4524714828897338;-1,0;0,4;24,09090909090909;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;-2,89;102,25;105,42;-3,17;-2,23;102,41;104,86;-2,45;22;18;21;22;21;17;18;21
CLE;0,366;92,2;96,5;-4,48;23;20;16;23;2,0;2,0;0,378;0,36585365853658536;0,3780487804878049;0,3780487804878049;-1,0;-1,0;26,833333333333332;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;-4,24;101,1;105,71;-4,6;-4,48;101,16;106,02;-4,87;23;23;23;23;23;22;23;23
NJN;0,317;92,1;97,1;-5,3;24;21;20;25;1,0;1,0;0,317;0,3170731707317073;0,3170731707317073;0,3170731707317073;-1,0;-1,0;27,454545454545453;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;-5,05;100,78;106,41;-5,63;-5,3;100,86;106,77;-5,91;24;24;26;24;25;24;27;25
ATL;0,305;91,0;96,2;-5,55;25;24;15;26;1,0;1,0;0,305;0,3048780487804878;0,3048780487804878;0,3048780487804878;-1,0;-1,0;25,846153846153847;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-5,21;99,51;105,17;-5,66;-5,55;99,38;105,43;-6,04;25;27;19;25;26;27;21;26
VAN;0,28;91,7;97,5;-4,94;26;23;23;24;1,0;3,0;0,258;0,2804878048780488;0,2804878048780488;0,25806451612903225;-1,0;-1,0;27,833333333333332;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-5,73;100,04;106,39;-6,35;-4,94;100,24;105,72;-5,47;26;26;25;26;24;26;22;24
WAS;0,232;93,2;99,9;-6,75;27;17;25;27;1,0;1,0;0,232;0,23170731707317074;0,23170731707317074;0,23170731707317074;-1,0;-1,0;27,307692307692307;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;3,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;-6,67;101,43;108,65;-7,21;-6,75;101,62;108,93;-7,31;27;21;30;27;27;21;30;27
GSW;0,207;92,5;101,5;-8,11;28;19;26;28;1,0;5,0;0,465;0,2073170731707317;0,2073170731707317;0,46504559270516715;-1,0;0,3333333333333333;26,363636363636363;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-9,05;98,41;108,09;-9,68;-8,11;98,68;107,34;-8,65;28;28;28;28;28;28;28;28
CHI;0,183;87,6;96,7;-9,09;29;27;17;29;3,0;3,0;0,21;0,18292682926829268;0,2102803738317757;0,2102803738317757;-1,0;-1,0;23,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-9,1;98,12;108,33;-10,21;-9,09;98,32;108,52;-10,19;29;29;29;29;29;29;29;29
